core_a,core_b,pathway,smd_a_vs_b,p_value,q_value,median_a,median_b
CORE04,CORE06,HALLMARK_HYPOXIA,-0.61629714,0.37096237,0.5983264,0.45743664,0.46839144
CORE04,CORE06,HALLMARK_IL2_STAT5_SIGNALING,-0.6072544,0.30969031,0.57350057,0.24725389,0.28534991
CORE04,CORE06,HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.29570797,0.51348651,0.71317571,0.29587366,0.3267475
CORE04,CORE06,HALLMARK_INFLAMMATORY_RESPONSE,-0.16537709,0.67865468,0.80792224,0.17806812,0.21174066
CORE04,CORE06,HALLMARK_INTERFERON_ALPHA_RESPONSE,0.61230031,0.16450216,0.43290042,0.40841079,0.39268654
CORE04,CORE06,HALLMARK_INTERFERON_GAMMA_RESPONSE,0.20325146,1.0,1.0,0.34481179,0.34803374
CORE04,CORE06,HALLMARK_KRAS_SIGNALING_DN,0.28962471,0.51348651,0.71317571,-0.15969036,-0.17198641
CORE04,CORE06,HALLMARK_KRAS_SIGNALING_UP,-0.42028808,0.51348651,0.71317571,0.15481632,0.21473294
CORE04,CORE06,HALLMARK_MITOTIC_SPINDLE,-0.96036807,0.25441225,0.57350057,0.16223541,0.19044509
CORE04,CORE06,HALLMARK_MTORC1_SIGNALING,0.87839848,0.37096237,0.5983264,0.4383936,0.43453632
CORE04,CORE06,HALLMARK_MYC_TARGETS_V1,0.90540037,0.16450216,0.43290042,0.57696269,0.56168651
CORE04,CORE06,HALLMARK_MYC_TARGETS_V2,1.11711384,0.0992341,0.31010656,0.26096469,0.19458243
CORE04,CORE06,HALLMARK_MYOGENESIS,-1.74591723,0.01931402,0.23310025,0.22382017,0.26883409
CORE04,CORE06,HALLMARK_NOTCH_SIGNALING,-1.49519425,0.02797203,0.23310025,0.29701603,0.32834017
CORE04,CORE06,HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.92081694,0.0992341,0.31010656,0.59306589,0.56067521
CORE04,CORE06,HALLMARK_P53_PATHWAY,0.42268913,0.59407259,0.74259074,0.38408347,0.37153109
CORE04,CORE06,HALLMARK_PANCREAS_BETA_CELLS,2.28651178,0.000666,0.0333,0.36151484,0.26922479
CORE04,CORE06,HALLMARK_PEROXISOME,1.16530998,0.05527806,0.2763903,0.38292436,0.35318485
CORE04,CORE06,HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.21791971,0.59407259,0.74259074,0.32476009,0.32952029
CORE04,CORE06,HALLMARK_PROTEIN_SECRETION,-0.02445669,1.0,1.0,0.46118914,0.455106
CORE04,CORE06,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.90303403,0.07525808,0.31010656,0.52030872,0.50595875
CORE04,CORE06,HALLMARK_SPERMATOGENESIS,0.57964852,0.43956044,0.66600067,-0.16675725,-0.19088099
CORE04,CORE06,HALLMARK_TGF_BETA_SIGNALING,-0.85059482,0.0992341,0.31010656,0.45241627,0.49036397
CORE04,CORE06,HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.09039794,1.0,1.0,0.39248844,0.40562333
CORE04,CORE06,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.56936474,0.59407259,0.74259074,0.43634956,0.43530897
CORE04,CORE06,HALLMARK_UV_RESPONSE_DN,-1.2290291,0.03996004,0.2763903,0.2107612,0.26130912
CORE04,CORE06,HALLMARK_UV_RESPONSE_UP,0.82633698,0.30969031,0.57350057,0.40413904,0.39937679
CORE04,CORE06,HALLMARK_WNT_BETA_CATENIN_SIGNALING,-1.55124797,0.02797203,0.23310025,0.13204927,0.18933025
CORE04,CORE06,HALLMARK_XENOBIOTIC_METABOLISM,1.3288038,0.05527806,0.2763903,0.35971474,0.3447559
CORE05,CORE06,HALLMARK_ADIPOGENESIS,-0.41504544,0.2977023,0.7813615,0.44913673,0.47727809
CORE05,CORE06,HALLMARK_ALLOGRAFT_REJECTION,0.41058938,0.43756244,0.7813615,0.27949201,0.23301483
CORE05,CORE06,HALLMARK_ANDROGEN_RESPONSE,-0.51528562,0.43756244,0.7813615,0.394865,0.3989328
CORE05,CORE06,HALLMARK_ANGIOGENESIS,-0.28057486,0.8981019,0.93552281,0.52161497,0.50431372
CORE05,CORE06,HALLMARK_APICAL_JUNCTION,-0.00246015,0.8981019,0.93552281,0.29824182,0.31679952
CORE05,CORE06,HALLMARK_APICAL_SURFACE,0.24289925,0.2977023,0.7813615,0.10784627,0.10156894
CORE05,CORE06,HALLMARK_APOPTOSIS,0.50447615,0.14685315,0.7813615,0.44873201,0.43546337
CORE05,CORE06,HALLMARK_BILE_ACID_METABOLISM,-0.37024852,0.6993007,0.85280573,0.14614076,0.20066057
CORE05,CORE06,HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.50946659,0.23976024,0.7813615,0.3435608,0.33238303
CORE05,CORE06,HALLMARK_COAGULATION,0.36130542,0.36363636,0.7813615,0.42670521,0.37843402
CORE05,CORE06,HALLMARK_COMPLEMENT,0.31871264,0.14685315,0.7813615,0.32421193,0.30985584
CORE05,CORE06,HALLMARK_DNA_REPAIR,0.52471408,0.36363636,0.7813615,0.29998799,0.29167323
CORE05,CORE06,HALLMARK_E2F_TARGETS,0.80085527,0.23976024,0.7813615,0.11856251,0.08409052
CORE05,CORE06,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.34703076,0.14685315,0.7813615,0.4766832,0.43070705
CORE05,CORE06,HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.32961317,0.6993007,0.85280573,0.22228072,0.23168493
CORE05,CORE06,HALLMARK_ESTROGEN_RESPONSE_LATE,0.62894225,0.43756244,0.7813615,0.25141223,0.24123881
CORE05,CORE06,HALLMARK_FATTY_ACID_METABOLISM,-0.07487607,0.60639361,0.85280573,0.37645159,0.39752276
CORE05,CORE06,HALLMARK_G2M_CHECKPOINT,1.05677194,0.05994006,0.7813615,0.13076586,0.08852335
CORE05,CORE06,HALLMARK_GLYCOLYSIS,0.84527034,0.11188811,0.7813615,0.40512559,0.3838621
CORE05,CORE06,HALLMARK_HEDGEHOG_SIGNALING,-0.26547999,0.60639361,0.85280573,0.1580982,0.15859383
CORE05,CORE06,HALLMARK_HEME_METABOLISM,-0.44768861,0.60639361,0.85280573,0.30098859,0.31776803
CORE05,CORE06,HALLMARK_HYPOXIA,0.34563805,0.2977023,0.7813615,0.48476326,0.46839144
CORE05,CORE06,HALLMARK_IL2_STAT5_SIGNALING,0.0443459,0.8981019,0.93552281,0.29733367,0.28534991
CORE05,CORE06,HALLMARK_IL6_JAK_STAT3_SIGNALING,0.19514863,0.43756244,0.7813615,0.35346612,0.3267475
CORE05,CORE06,HALLMARK_INFLAMMATORY_RESPONSE,0.15663642,0.6993007,0.85280573,0.23765216,0.21174066
CORE05,CORE06,HALLMARK_INTERFERON_ALPHA_RESPONSE,0.35676882,0.43756244,0.7813615,0.39995729,0.39268654
CORE05,CORE06,HALLMARK_INTERFERON_GAMMA_RESPONSE,0.24955016,0.8981019,0.93552281,0.34352584,0.34803374
CORE05,CORE06,HALLMARK_KRAS_SIGNALING_DN,0.95641994,0.08291708,0.7813615,-0.15024203,-0.17198641
CORE05,CORE06,HALLMARK_KRAS_SIGNALING_UP,0.17760429,0.2977023,0.7813615,0.22698286,0.21473294
CORE05,CORE06,HALLMARK_MITOTIC_SPINDLE,-0.26381852,0.6993007,0.85280573,0.17143591,0.19044509
CORE05,CORE06,HALLMARK_MTORC1_SIGNALING,0.56870479,0.51848152,0.85280573,0.43382598,0.43453632
CORE05,CORE06,HALLMARK_MYC_TARGETS_V1,0.52775252,0.36363636,0.7813615,0.56953094,0.56168651
CORE05,CORE06,HALLMARK_MYC_TARGETS_V2,0.79703016,0.18981019,0.7813615,0.26062773,0.19458243
CORE05,CORE06,HALLMARK_MYOGENESIS,0.21781731,0.6993007,0.85280573,0.28615072,0.26883409
CORE05,CORE06,HALLMARK_NOTCH_SIGNALING,-0.32427824,0.7972028,0.92698,0.32868452,0.32834017
CORE05,CORE06,HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.20392117,0.8981019,0.93552281,0.56074294,0.56067521
CORE05,CORE06,HALLMARK_P53_PATHWAY,0.02690159,0.60639361,0.85280573,0.38891703,0.37153109
CORE05,CORE06,HALLMARK_PANCREAS_BETA_CELLS,-0.12377946,0.51848152,0.85280573,0.23165937,0.26922479
CORE05,CORE06,HALLMARK_PEROXISOME,-0.27599861,0.6993007,0.85280573,0.34336548,0.35318485
CORE05,CORE06,HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.14970642,1.0,1.0,0.32114896,0.32952029
CORE05,CORE06,HALLMARK_PROTEIN_SECRETION,-0.54261456,0.43756244,0.7813615,0.45186517,0.455106
CORE05,CORE06,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.7556987,0.18981019,0.7813615,0.51026405,0.50595875
CORE05,CORE06,HALLMARK_SPERMATOGENESIS,0.43967614,0.60639361,0.85280573,-0.17196404,-0.19088099
CORE05,CORE06,HALLMARK_TGF_BETA_SIGNALING,-0.81657343,0.11188811,0.7813615,0.4744424,0.49036397
CORE05,CORE06,HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.46879998,0.2977023,0.7813615,0.46253232,0.40562333
CORE05,CORE06,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.48064945,0.43756244,0.7813615,0.44811703,0.43530897
CORE05,CORE06,HALLMARK_UV_RESPONSE_DN,-0.6724859,0.36363636,0.7813615,0.25204558,0.26130912
CORE05,CORE06,HALLMARK_UV_RESPONSE_UP,0.92573302,0.04195804,0.7813615,0.41829283,0.39937679
CORE05,CORE06,HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.13447424,1.0,1.0,0.20573127,0.18933025
CORE05,CORE06,HALLMARK_XENOBIOTIC_METABOLISM,-0.32635629,0.7972028,0.92698,0.34514235,0.3447559
