group_id,feature,n_group,n_rest,median_group,median_rest,cliffs_delta,cliffs_delta_ci_low,cliffs_delta_ci_high,p_value,analysis_role
CORE04,chr19q,9,47,0.038,0.0164,0.13947991,-0.37588652,0.62659574,0.51764723,descriptive_secondary
CORE04,chr20p,9,47,0.07351748,0.02535283,0.41371158,-0.00248227,0.79196217,0.05226687,descriptive_secondary
CORE04,chr20q,9,47,0.08470396,0.0326,0.30496454,-0.14432624,0.71643026,0.15334657,descriptive_secondary
CORE04,chr21p,9,47,0.0,0.0,0.0,0.0,0.0,1.0,descriptive_secondary
CORE04,chr21q,9,47,-0.0008,0.01599623,-0.07328605,-0.60768322,0.48002364,0.73789875,descriptive_secondary
CORE04,chr22p,9,47,0.0,0.0,0.0,0.0,0.0,1.0,descriptive_secondary
CORE04,chr22q,9,47,0.03759795,0.0205,0.05437352,-0.54148936,0.63120567,0.80614298,descriptive_secondary
CORE04,locus::VHL,9,47,-0.2005,-0.3627,0.47044917,-0.01654846,0.84408983,0.02720207,descriptive_secondary
CORE04,locus::SETD2,9,47,-0.2005,-0.3724,0.5035461,0.03073286,0.88179669,0.01804128,descriptive_secondary
CORE04,locus::PBRM1,9,47,-0.2005,-0.3724,0.49881797,0.02115839,0.87706856,0.01915705,descriptive_secondary
CORE04,locus::BAP1,9,47,-0.2005,-0.3724,0.49881797,0.02115839,0.87706856,0.01915705,descriptive_secondary
CORE04,locus::JAK2,9,47,0.0428,-0.0122,0.45390071,0.03546099,0.80141844,0.03312539,descriptive_secondary
CORE04,locus::CDKN2A,9,47,0.0126,-0.0178,0.30260047,-0.17257683,0.73055556,0.15658376,descriptive_secondary
CORE04,locus::PTEN,9,47,-0.0053,-0.0004,-0.0070922,-0.50827423,0.52245863,0.98220105,descriptive_secondary
CORE04,fga,9,47,0.18931519,0.10786882,0.47044917,0.03073286,0.82978723,0.02720207,descriptive_secondary
CORE04,gain_burden,9,47,0.05750876,0.04419657,0.13947991,-0.32635934,0.61229314,0.51762576,descriptive_secondary
CORE04,loss_burden,9,47,0.13648422,0.06468986,0.54609929,0.11099291,0.89137116,0.01030117,descriptive_secondary
