core_a,core_b,feature,core_a_altered_n,core_a_total_n,core_a_frequency,core_b_altered_n,core_b_total_n,core_b_frequency,frequency_difference,odds_ratio,ci_low,ci_high,fisher_p,q_value
STATE_A,STATE_B,chr4q::loss,1,26,0.038461538461538464,2,28,0.07142857142857142,-0.03296703296703296,0.62352941,0.07665925,5.07165069,1.0,1.0
STATE_A,STATE_B,chr4q::gain,0,26,0.0,0,28,0.0,0.0,1.0754717,0.02059384,56.16433528,1.0,1.0
STATE_A,STATE_B,chr5p::loss,0,26,0.0,0,28,0.0,0.0,1.0754717,0.02059384,56.16433528,1.0,1.0
STATE_A,STATE_B,chr5p::gain,7,26,0.2692307692307692,6,28,0.21428571428571427,0.054945054945054944,1.33136095,0.39588382,4.47737921,0.75400884,1.0
STATE_A,STATE_B,chr5q::loss,0,26,0.0,1,28,0.03571428571428571,-0.03571428571428571,0.34591195,0.01348197,8.8751908,1.0,1.0
STATE_A,STATE_B,chr5q::gain,11,26,0.4230769230769231,8,28,0.2857142857142857,0.13736263736263737,1.78937381,0.59260098,5.40305999,0.39428229,1.0
STATE_A,STATE_B,chr6p::loss,1,26,0.038461538461538464,2,28,0.07142857142857142,-0.03296703296703296,0.62352941,0.07665925,5.07165069,1.0,1.0
STATE_A,STATE_B,chr6p::gain,0,26,0.0,0,28,0.0,0.0,1.0754717,0.02059384,56.16433528,1.0,1.0
STATE_A,STATE_B,chr6q::loss,3,26,0.11538461538461539,5,28,0.17857142857142858,-0.06318681318681318,0.63636364,0.14822218,2.7321058,0.70580364,1.0
STATE_A,STATE_B,chr6q::gain,0,26,0.0,0,28,0.0,0.0,1.0754717,0.02059384,56.16433528,1.0,1.0
STATE_A,STATE_B,chr7p::loss,0,26,0.0,0,28,0.0,0.0,1.0754717,0.02059384,56.16433528,1.0,1.0
STATE_A,STATE_B,chr7p::gain,4,26,0.15384615384615385,5,28,0.17857142857142858,-0.02472527472527472,0.85454545,0.21639755,3.37456661,1.0,1.0
STATE_A,STATE_B,chr7q::loss,0,26,0.0,0,28,0.0,0.0,1.0754717,0.02059384,56.16433528,1.0,1.0
STATE_A,STATE_B,chr7q::gain,3,26,0.11538461538461539,5,28,0.17857142857142858,-0.06318681318681318,0.63636364,0.14822218,2.7321058,0.70580364,1.0
STATE_A,STATE_B,chr8p::loss,4,26,0.15384615384615385,7,28,0.25,-0.09615384615384615,0.57333333,0.15474295,2.1242396,0.50472682,1.0
