feature,group_count,available_n,group_sizes,comparison_status,not_estimable_reason,kruskal_h,p_value,q_value,epsilon_squared
wavelet-HLH_ngtdm_Busyness,4,86,26;28;17;15,estimable,,12.12325367,0.00697265,0.02764595,0.11125919
wavelet-HLH_ngtdm_Coarseness,4,86,26;28;17;15,estimable,,20.53905392,0.00013122,0.00296731,0.2138909
wavelet-HLH_ngtdm_Complexity,4,86,26;28;17;15,estimable,,3.64991748,0.30183248,0.40488972,0.00792582
wavelet-HLH_ngtdm_Contrast,4,86,26;28;17;15,estimable,,5.23608467,0.15530394,0.2479498,0.02726933
wavelet-HLH_ngtdm_Strength,4,86,26;28;17;15,estimable,,13.83289724,0.00314166,0.01698601,0.1321085
wavelet-HHL_firstorder_10Percentile,4,86,26;28;17;15,estimable,,5.8418049,0.11956561,0.20690527,0.03465616
wavelet-HHL_firstorder_90Percentile,4,86,26;28;17;15,estimable,,4.99169776,0.17240609,0.26414456,0.024289
wavelet-HHL_firstorder_Energy,4,86,26;28;17;15,estimable,,26.61354655,7.09e-06,0.00296731,0.28797008
wavelet-HHL_firstorder_Entropy,4,86,26;28;17;15,estimable,,5.8674562,0.11823988,0.20497685,0.03496898
wavelet-HHL_firstorder_InterquartileRange,4,86,26;28;17;15,estimable,,5.22938764,0.15575051,0.24823424,0.02718765
wavelet-HHL_firstorder_Kurtosis,4,86,26;28;17;15,estimable,,9.47258014,0.02362486,0.06356212,0.0789339
wavelet-HHL_firstorder_Maximum,4,86,26;28;17;15,estimable,,16.46528237,0.00091021,0.00803545,0.16421076
wavelet-HHL_firstorder_MeanAbsoluteDeviation,4,86,26;28;17;15,estimable,,5.58653765,0.13355336,0.22291772,0.03154314
wavelet-HHL_firstorder_Mean,4,86,26;28;17;15,estimable,,2.9443459,0.40028578,0.50035722,0.0
wavelet-HHL_firstorder_Median,4,86,26;28;17;15,estimable,,5.97885376,0.11264358,0.2002043,0.03632748
wavelet-HHL_firstorder_Minimum,4,86,26;28;17;15,estimable,,13.43318516,0.0037876,0.018938,0.12723397
wavelet-HHL_firstorder_Range,4,86,26;28;17;15,estimable,,15.93270741,0.00117058,0.00958518,0.15771594
wavelet-HHL_firstorder_RobustMeanAbsoluteDeviation,4,86,26;28;17;15,estimable,,5.165463,0.16007441,0.25079092,0.02640809
wavelet-HHL_firstorder_RootMeanSquared,4,86,26;28;17;15,estimable,,5.73203489,0.12540057,0.21360758,0.0333175
wavelet-HHL_firstorder_Skewness,4,86,26;28;17;15,estimable,,0.76959291,0.85672532,0.89390546,0.0
wavelet-HHL_firstorder_TotalEnergy,4,86,26;28;17;15,estimable,,26.61354655,7.09e-06,0.00296731,0.28797008
wavelet-HHL_firstorder_Uniformity,4,86,26;28;17;15,estimable,,5.92435995,0.11534883,0.20366278,0.03566293
wavelet-HHL_firstorder_Variance,4,86,26;28;17;15,estimable,,5.73203489,0.12540057,0.21360758,0.0333175
wavelet-HHL_glcm_Autocorrelation,4,86,26;28;17;15,estimable,,11.53110947,0.00917479,0.03366076,0.10403792
wavelet-HHL_glcm_ClusterProminence,4,86,26;28;17;15,estimable,,5.86809175,0.11820721,0.20497685,0.03497673
wavelet-HHL_glcm_ClusterShade,4,86,26;28;17;15,estimable,,1.41764302,0.70140437,0.75991077,0.0
wavelet-HHL_glcm_ClusterTendency,4,86,26;28;17;15,estimable,,5.47566991,0.14010109,0.23010789,0.0301911
wavelet-HHL_glcm_Contrast,4,86,26;28;17;15,estimable,,5.97092886,0.1130332,0.20051415,0.03623084
wavelet-HHL_glcm_Correlation,4,86,26;28;17;15,estimable,,9.92015338,0.0192572,0.05467496,0.08439211
wavelet-HHL_glcm_DifferenceAverage,4,86,26;28;17;15,estimable,,5.98247028,0.11246621,0.2002043,0.03637159
wavelet-HHL_glcm_DifferenceEntropy,4,86,26;28;17;15,estimable,,5.6403337,0.13048193,0.21908556,0.03219919
wavelet-HHL_glcm_DifferenceVariance,4,86,26;28;17;15,estimable,,5.6824081,0.12812665,0.21674119,0.03271229
wavelet-HHL_glcm_Id,4,86,26;28;17;15,estimable,,6.10096504,0.10680006,0.19365933,0.03781665
wavelet-HHL_glcm_Idm,4,86,26;28;17;15,estimable,,6.06465812,0.10850649,0.19521875,0.03737388
wavelet-HHL_glcm_Idmn,4,86,26;28;17;15,estimable,,12.37600965,0.00620008,0.02575769,0.11434158
wavelet-HHL_glcm_Idn,4,86,26;28;17;15,estimable,,8.69800675,0.03358755,0.08334464,0.06948789
wavelet-HHL_glcm_Imc1,4,86,26;28;17;15,estimable,,7.09196612,0.06902356,0.13927968,0.04990203
wavelet-HHL_glcm_Imc2,4,86,26;28;17;15,estimable,,6.54918606,0.08774278,0.16691808,0.04328276
wavelet-HHL_glcm_InverseVariance,4,86,26;28;17;15,estimable,,4.4862582,0.2135193,0.30970049,0.0181251
wavelet-HHL_glcm_JointAverage,4,86,26;28;17;15,estimable,,12.92862762,0.00479352,0.02192987,0.12108082
wavelet-HHL_glcm_JointEnergy,4,86,26;28;17;15,estimable,,5.40151049,0.1446495,0.23511017,0.02928671
wavelet-HHL_glcm_JointEntropy,4,86,26;28;17;15,estimable,,5.48180533,0.13973092,0.23004211,0.03026592
wavelet-HHL_glcm_MCC,4,86,26;28;17;15,estimable,,8.21352332,0.04179891,0.09845462,0.06357955
wavelet-HHL_glcm_MaximumProbability,4,86,26;28;17;15,estimable,,4.67764666,0.19698149,0.29172881,0.02045911
wavelet-HHL_glcm_SumAverage,4,86,26;28;17;15,estimable,,12.92862762,0.00479352,0.02192987,0.12108082
wavelet-HHL_glcm_SumEntropy,4,86,26;28;17;15,estimable,,5.21170684,0.1569353,0.24838737,0.02697203
wavelet-HHL_glcm_SumSquares,4,86,26;28;17;15,estimable,,5.67340988,0.12862693,0.21726223,0.03260256
wavelet-HHL_glrlm_GrayLevelNonUniformity,4,86,26;28;17;15,estimable,,17.92515056,0.00045576,0.0052223,0.18201403
wavelet-HHL_glrlm_GrayLevelNonUniformityNormalized,4,86,26;28;17;15,estimable,,6.38389853,0.09435545,0.17652592,0.04126706
wavelet-HHL_glrlm_GrayLevelVariance,4,86,26;28;17;15,estimable,,6.49516236,0.08985348,0.17007443,0.04262393
wavelet-HHL_glrlm_HighGrayLevelRunEmphasis,4,86,26;28;17;15,estimable,,9.99936591,0.01857153,0.05375315,0.08535812
wavelet-HHL_glrlm_LongRunEmphasis,4,86,26;28;17;15,estimable,,0.58147544,0.90065974,0.93029754,0.0
wavelet-HHL_glrlm_LongRunHighGrayLevelEmphasis,4,86,26;28;17;15,estimable,,14.97714321,0.00183629,0.01250522,0.14606272
wavelet-HHL_glrlm_LongRunLowGrayLevelEmphasis,4,86,26;28;17;15,estimable,,4.98891678,0.17261051,0.26414456,0.02425508
wavelet-HHL_glrlm_LowGrayLevelRunEmphasis,4,86,26;28;17;15,estimable,,14.13716483,0.00272427,0.01586817,0.13581908
wavelet-HHL_glrlm_RunEntropy,4,86,26;28;17;15,estimable,,15.0184062,0.00180099,0.01250522,0.14656593
wavelet-HHL_glrlm_RunLengthNonUniformity,4,86,26;28;17;15,estimable,,23.65746812,2.945e-05,0.00296731,0.25192034
wavelet-HHL_glrlm_RunLengthNonUniformityNormalized,4,86,26;28;17;15,estimable,,1.86410151,0.60108604,0.67517617,0.0
wavelet-HHL_glrlm_RunPercentage,4,86,26;28;17;15,estimable,,1.74388104,0.6272225,0.69554605,0.0
wavelet-HHL_glrlm_RunVariance,4,86,26;28;17;15,estimable,,0.34878776,0.95060616,0.96599367,0.0
wavelet-HHL_glrlm_ShortRunEmphasis,4,86,26;28;17;15,estimable,,1.90265143,0.59285547,0.66925742,0.0
wavelet-HHL_glrlm_ShortRunHighGrayLevelEmphasis,4,86,26;28;17;15,estimable,,7.95141384,0.04702658,0.10585664,0.0603831
wavelet-HHL_glrlm_ShortRunLowGrayLevelEmphasis,4,86,26;28;17;15,estimable,,15.20093658,0.00165274,0.01217054,0.14879191
wavelet-HHL_glszm_GrayLevelNonUniformity,4,86,26;28;17;15,estimable,,21.11452458,9.967e-05,0.00296731,0.22090884
wavelet-HHL_glszm_GrayLevelNonUniformityNormalized,4,86,26;28;17;15,estimable,,2.30906479,0.51078656,0.59998837,0.0
wavelet-HHL_glszm_GrayLevelVariance,4,86,26;28;17;15,estimable,,12.39047102,0.00615853,0.02567948,0.11451794
wavelet-HHL_glszm_HighGrayLevelZoneEmphasis,4,86,26;28;17;15,estimable,,10.87046562,0.01244734,0.04062521,0.09598129
wavelet-HHL_glszm_LargeAreaEmphasis,4,86,26;28;17;15,estimable,,6.7193019,0.08140363,0.15788029,0.04535734
wavelet-HHL_glszm_LargeAreaHighGrayLevelEmphasis,4,86,26;28;17;15,estimable,,14.07890724,0.00279969,0.01597775,0.13510862
wavelet-HHL_glszm_LargeAreaLowGrayLevelEmphasis,4,86,26;28;17;15,estimable,,2.00142064,0.5721119,0.65038878,0.0
wavelet-HHL_glszm_LowGrayLevelZoneEmphasis,4,86,26;28;17;15,estimable,,12.45558269,0.00597485,0.02509881,0.11531198
wavelet-HHL_glszm_SizeZoneNonUniformity,4,86,26;28;17;15,estimable,,20.98588196,0.00010599,0.00296731,0.21934002
wavelet-HHL_glszm_SizeZoneNonUniformityNormalized,4,86,26;28;17;15,estimable,,0.4375567,0.93237942,0.95261188,0.0
wavelet-HHL_glszm_SmallAreaEmphasis,4,86,26;28;17;15,estimable,,0.46959849,0.92551789,0.94903377,0.0
wavelet-HHL_glszm_SmallAreaHighGrayLevelEmphasis,4,86,26;28;17;15,estimable,,4.59769332,0.20374005,0.29797226,0.01948406
wavelet-HHL_glszm_SmallAreaLowGrayLevelEmphasis,4,86,26;28;17;15,estimable,,14.50261134,0.00229503,0.01424936,0.14027575
wavelet-HHL_glszm_ZoneEntropy,4,86,26;28;17;15,estimable,,10.53815184,0.01450431,0.04490375,0.09192868
wavelet-HHL_glszm_ZonePercentage,4,86,26;28;17;15,estimable,,1.4769693,0.68759591,0.75027027,0.0
wavelet-HHL_glszm_ZoneVariance,4,86,26;28;17;15,estimable,,6.69547769,0.08226406,0.15890323,0.0450668
wavelet-HHL_gldm_DependenceEntropy,4,86,26;28;17;15,estimable,,3.87887183,0.27484434,0.37537668,0.01071795
wavelet-HHL_gldm_DependenceNonUniformity,4,86,26;28;17;15,estimable,,19.43757002,0.00022196,0.0033442,0.20045817
wavelet-HHL_gldm_DependenceNonUniformityNormalized,4,86,26;28;17;15,estimable,,1.4424511,0.69561482,0.75640258,0.0
wavelet-HHL_gldm_DependenceVariance,4,86,26;28;17;15,estimable,,1.98317932,0.57590523,0.65404313,0.0
wavelet-HHL_gldm_GrayLevelNonUniformity,4,86,26;28;17;15,estimable,,16.57425841,0.0008645,0.00791091,0.16553974
wavelet-HHL_gldm_GrayLevelVariance,4,86,26;28;17;15,estimable,,5.90636587,0.11625566,0.20462445,0.03544349
wavelet-HHL_gldm_HighGrayLevelEmphasis,4,86,26;28;17;15,estimable,,9.61708829,0.02211781,0.06051604,0.0806962
wavelet-HHL_gldm_LargeDependenceEmphasis,4,86,26;28;17;15,estimable,,1.73085039,0.63009697,0.69736491,0.0
wavelet-HHL_gldm_LargeDependenceHighGrayLevelEmphasis,4,86,26;28;17;15,estimable,,15.48146844,0.00144818,0.01105705,0.15221303
wavelet-HHL_gldm_LargeDependenceLowGrayLevelEmphasis,4,86,26;28;17;15,estimable,,7.01101144,0.07154763,0.14259051,0.04891477
wavelet-HHL_gldm_LowGrayLevelEmphasis,4,86,26;28;17;15,estimable,,14.37063881,0.0024417,0.01475466,0.13866633
wavelet-HHL_gldm_SmallDependenceEmphasis,4,86,26;28;17;15,estimable,,2.00607607,0.57114655,0.64994522,0.0
wavelet-HHL_gldm_SmallDependenceHighGrayLevelEmphasis,4,86,26;28;17;15,estimable,,5.5828442,0.13376673,0.22294455,0.0314981
wavelet-HHL_gldm_SmallDependenceLowGrayLevelEmphasis,4,86,26;28;17;15,estimable,,12.40647335,0.00611288,0.02558353,0.11471309
wavelet-HHL_ngtdm_Busyness,4,86,26;28;17;15,estimable,,5.93962397,0.11458488,0.20263054,0.03584907
wavelet-HHL_ngtdm_Coarseness,4,86,26;28;17;15,estimable,,18.91531752,0.00028465,0.0037582,0.19408924
wavelet-HHL_ngtdm_Complexity,4,86,26;28;17;15,estimable,,12.07508549,0.00713033,0.02807412,0.11067177
wavelet-HHL_ngtdm_Contrast,4,86,26;28;17;15,estimable,,4.97842152,0.17338406,0.26476215,0.02412709
wavelet-HHL_ngtdm_Strength,4,86,26;28;17;15,estimable,,5.39891451,0.14481122,0.23511017,0.02925505
wavelet-HHH_firstorder_10Percentile,4,86,26;28;17;15,estimable,,3.08523301,0.3786697,0.48240898,0.00103943
wavelet-HHH_firstorder_90Percentile,4,86,26;28;17;15,estimable,,3.22143553,0.35872789,0.46327145,0.00270043
wavelet-HHH_firstorder_Energy,4,86,26;28;17;15,estimable,,16.47406917,0.00090644,0.00803545,0.16431792
wavelet-HHH_firstorder_Entropy,4,86,26;28;17;15,estimable,,10.90300707,0.01226208,0.04016275,0.09637814
wavelet-HHH_firstorder_InterquartileRange,4,86,26;28;17;15,estimable,,3.23313305,0.35705823,0.46270161,0.00284309
wavelet-HHH_firstorder_Kurtosis,4,86,26;28;17;15,estimable,,6.66827938,0.08325706,0.16054689,0.04473511
wavelet-HHH_firstorder_Maximum,4,86,26;28;17;15,estimable,,4.48035117,0.21404963,0.30970049,0.01805306
wavelet-HHH_firstorder_MeanAbsoluteDeviation,4,86,26;28;17;15,estimable,,3.11721779,0.37390321,0.47741314,0.00142949
wavelet-HHH_firstorder_Mean,4,86,26;28;17;15,estimable,,5.59541429,0.13304187,0.22239248,0.03165139
wavelet-HHH_firstorder_Median,4,86,26;28;17;15,estimable,,5.46353875,0.14083574,0.23097879,0.03004316
wavelet-HHH_firstorder_Minimum,4,86,26;28;17;15,estimable,,6.19854943,0.10233996,0.18742975,0.0390067
wavelet-HHH_firstorder_Range,4,86,26;28;17;15,estimable,,5.16529095,0.1600862,0.25079092,0.02640599
wavelet-HHH_firstorder_RobustMeanAbsoluteDeviation,4,86,26;28;17;15,estimable,,3.17518087,0.36539633,0.4697359,0.00213635
wavelet-HHH_firstorder_RootMeanSquared,4,86,26;28;17;15,estimable,,3.03907835,0.38563922,0.48689645,0.00047657
wavelet-HHH_firstorder_Skewness,4,86,26;28;17;15,estimable,,0.78372264,0.85335627,0.89203754,0.0
wavelet-HHH_firstorder_TotalEnergy,4,86,26;28;17;15,estimable,,16.47406917,0.00090644,0.00803545,0.16431792
wavelet-HHH_firstorder_Uniformity,4,86,26;28;17;15,estimable,,10.90300707,0.01226208,0.04016275,0.09637814
wavelet-HHH_firstorder_Variance,4,86,26;28;17;15,estimable,,3.03907835,0.38563922,0.48689645,0.00047657
wavelet-HHH_glcm_Autocorrelation,4,86,26;28;17;15,estimable,,0.96465403,0.80980374,0.84965481,0.0
wavelet-HHH_glcm_ClusterProminence,4,86,26;28;17;15,estimable,,3.58994296,0.30928281,0.41310825,0.00719443
wavelet-HHH_glcm_ClusterShade,4,86,26;28;17;15,estimable,,2.48085907,0.47876021,0.5730922,0.0
wavelet-HHH_glcm_ClusterTendency,4,86,26;28;17;15,estimable,,7.01275454,0.07149235,0.14259051,0.04893603
wavelet-HHH_glcm_Contrast,4,86,26;28;17;15,estimable,,8.08159299,0.04435518,0.10230829,0.06197065
wavelet-HHH_glcm_Correlation,4,86,26;28;17;15,estimable,,8.70149022,0.03353464,0.08334464,0.06953037
wavelet-HHH_glcm_DifferenceAverage,4,86,26;28;17;15,estimable,,8.10758044,0.04383989,0.1015145,0.06228757
wavelet-HHH_glcm_DifferenceEntropy,4,86,26;28;17;15,estimable,,4.14002997,0.24673503,0.34463607,0.0139028
wavelet-HHH_glcm_DifferenceVariance,4,86,26;28;17;15,estimable,,4.34228061,0.22679736,0.32411816,0.01636928
wavelet-HHH_glcm_Id,4,86,26;28;17;15,estimable,,8.17989044,0.04243659,0.09943927,0.0631694
wavelet-HHH_glcm_Idm,4,86,26;28;17;15,estimable,,7.98723888,0.04627618,0.10500418,0.06081999
wavelet-HHH_glcm_Idmn,4,86,26;28;17;15,estimable,,1.96513637,0.57967422,0.65751186,0.0
wavelet-HHH_glcm_Idn,4,86,26;28;17;15,estimable,,1.96299186,0.5801233,0.65751186,0.0
wavelet-HHH_glcm_Imc1,4,86,26;28;17;15,estimable,,4.65840793,0.19858844,0.29327104,0.02022449
wavelet-HHH_glcm_Imc2,4,86,26;28;17;15,estimable,,4.56907783,0.20621085,0.30066872,0.0191351
wavelet-HHH_glcm_InverseVariance,4,86,26;28;17;15,estimable,,8.60044356,0.03510308,0.08623148,0.06829809
wavelet-HHH_glcm_JointAverage,4,86,26;28;17;15,estimable,,1.22786665,0.74632879,0.79486478,0.0
wavelet-HHH_glcm_JointEnergy,4,86,26;28;17;15,estimable,,4.64019766,0.20012072,0.29444846,0.02000241
wavelet-HHH_glcm_JointEntropy,4,86,26;28;17;15,estimable,,4.26231639,0.23449642,0.33372916,0.0153941
wavelet-HHH_glcm_MCC,4,86,26;28;17;15,estimable,,5.25217785,0.15423577,0.24728737,0.02746558
wavelet-HHH_glcm_MaximumProbability,4,86,26;28;17;15,estimable,,5.28475232,0.15209486,0.24514461,0.02786283
wavelet-HHH_glcm_SumAverage,4,86,26;28;17;15,estimable,,1.22786665,0.74632879,0.79486478,0.0
wavelet-HHH_glcm_SumEntropy,4,86,26;28;17;15,estimable,,3.11243106,0.37461326,0.47777989,0.00137111
wavelet-HHH_glcm_SumSquares,4,86,26;28;17;15,estimable,,14.23556061,0.00260143,0.01539066,0.13701903
wavelet-HHH_glrlm_GrayLevelNonUniformity,4,86,26;28;17;15,estimable,,20.47742822,0.00013514,0.00296731,0.21313937
wavelet-HHH_glrlm_GrayLevelNonUniformityNormalized,4,86,26;28;17;15,estimable,,21.66509102,7.658e-05,0.00296731,0.22762306
wavelet-HHH_glrlm_GrayLevelVariance,4,86,26;28;17;15,estimable,,21.66509102,7.658e-05,0.00296731,0.22762306
wavelet-HHH_glrlm_HighGrayLevelRunEmphasis,4,86,26;28;17;15,estimable,,0.23283006,0.97212308,0.98343696,0.0
wavelet-HHH_glrlm_LongRunEmphasis,4,86,26;28;17;15,estimable,,2.85360509,0.41475142,0.51220667,0.0
wavelet-HHH_glrlm_LongRunHighGrayLevelEmphasis,4,86,26;28;17;15,estimable,,7.40826521,0.05996296,0.12688791,0.05375933
wavelet-HHH_glrlm_LongRunLowGrayLevelEmphasis,4,86,26;28;17;15,estimable,,1.8361193,0.60710669,0.67923818,0.0
wavelet-HHH_glrlm_LowGrayLevelRunEmphasis,4,86,26;28;17;15,estimable,,0.22450264,0.97354004,0.98398949,0.0
wavelet-HHH_glrlm_RunEntropy,4,86,26;28;17;15,estimable,,8.17638048,0.04250369,0.09943927,0.06312659
wavelet-HHH_glrlm_RunLengthNonUniformity,4,86,26;28;17;15,estimable,,20.82214057,0.00011462,0.00296731,0.21734318
wavelet-HHH_glrlm_RunLengthNonUniformityNormalized,4,86,26;28;17;15,estimable,,7.9063187,0.04798802,0.10716692,0.05983315
wavelet-HHH_glrlm_RunPercentage,4,86,26;28;17;15,estimable,,6.87163694,0.07610365,0.15008224,0.04721508
wavelet-HHH_glrlm_RunVariance,4,86,26;28;17;15,estimable,,1.79345271,0.61636073,0.68551932,0.0
wavelet-HHH_glrlm_ShortRunEmphasis,4,86,26;28;17;15,estimable,,5.79012599,0.12227968,0.21002324,0.03402593
wavelet-HHH_glrlm_ShortRunHighGrayLevelEmphasis,4,86,26;28;17;15,estimable,,2.40614774,0.49249125,0.58424392,0.0
wavelet-HHH_glrlm_ShortRunLowGrayLevelEmphasis,4,86,26;28;17;15,estimable,,9.28378244,0.02574637,0.06750208,0.07663149
wavelet-HHH_glszm_GrayLevelNonUniformity,4,86,26;28;17;15,estimable,,5.2082868,0.15716546,0.24838737,0.02693033
wavelet-HHH_glszm_GrayLevelNonUniformityNormalized,4,86,26;28;17;15,estimable,,5.88385492,0.11739971,0.20497685,0.03516896
wavelet-HHH_glszm_GrayLevelVariance,4,86,26;28;17;15,estimable,,5.19703233,0.15792509,0.2488917,0.02679308
wavelet-HHH_glszm_HighGrayLevelZoneEmphasis,4,86,26;28;17;15,estimable,,0.00024315,0.99999899,0.99999899,0.0
wavelet-HHH_glszm_LargeAreaEmphasis,4,86,26;28;17;15,estimable,,16.97278047,0.00071591,0.0071591,0.17039976
wavelet-HHH_glszm_LargeAreaHighGrayLevelEmphasis,4,86,26;28;17;15,estimable,,19.53938407,0.00021145,0.0033442,0.20169981
wavelet-HHH_glszm_LargeAreaLowGrayLevelEmphasis,4,86,26;28;17;15,estimable,,14.11494317,0.0027528,0.01591524,0.13554809
wavelet-HHH_glszm_LowGrayLevelZoneEmphasis,4,86,26;28;17;15,estimable,,0.1871393,0.97963826,0.98755132,0.0
wavelet-HHH_glszm_SizeZoneNonUniformity,4,86,26;28;17;15,estimable,,5.07680437,0.16625877,0.25877742,0.02532688
wavelet-HHH_glszm_SizeZoneNonUniformityNormalized,4,86,26;28;17;15,estimable,,3.16531526,0.36683238,0.47051145,0.00201604
wavelet-HHH_glszm_SmallAreaEmphasis,4,86,26;28;17;15,estimable,,4.45187766,0.21662306,0.31280751,0.01770583
wavelet-HHH_glszm_SmallAreaHighGrayLevelEmphasis,4,86,26;28;17;15,estimable,,3.00909855,0.39022448,0.49158714,0.00011096
wavelet-HHH_glszm_SmallAreaLowGrayLevelEmphasis,4,86,26;28;17;15,estimable,,4.89684184,0.17950862,0.27082075,0.02313222
wavelet-HHH_glszm_ZoneEntropy,4,86,26;28;17;15,estimable,,5.65577828,0.12961261,0.21794978,0.03238754
wavelet-HHH_glszm_ZonePercentage,4,86,26;28;17;15,estimable,,14.55319217,0.00224117,0.01406957,0.14089259
wavelet-HHH_glszm_ZoneVariance,4,86,26;28;17;15,estimable,,14.79372481,0.00200169,0.0131065,0.14382591
wavelet-HHH_gldm_DependenceEntropy,4,86,26;28;17;15,estimable,,16.06697427,0.00109869,0.00906219,0.15935334
wavelet-HHH_gldm_DependenceNonUniformity,4,86,26;28;17;15,estimable,,20.54142166,0.00013108,0.00296731,0.21391978
wavelet-HHH_gldm_DependenceNonUniformityNormalized,4,86,26;28;17;15,estimable,,17.34319574,0.00060068,0.00628489,0.17491702
wavelet-HHH_gldm_DependenceVariance,4,86,26;28;17;15,estimable,,15.63618653,0.00134632,0.01056487,0.15409984
wavelet-HHH_gldm_GrayLevelNonUniformity,4,86,26;28;17;15,estimable,,20.45140641,0.00013683,0.00296731,0.21282203
wavelet-HHH_gldm_GrayLevelVariance,4,86,26;28;17;15,estimable,,10.90300707,0.01226208,0.04016275,0.09637814
wavelet-HHH_gldm_HighGrayLevelEmphasis,4,86,26;28;17;15,estimable,,0.74352325,0.86292217,0.8980849,0.0
wavelet-HHH_gldm_LargeDependenceEmphasis,4,86,26;28;17;15,estimable,,4.59659796,0.20383412,0.29797226,0.01947071
wavelet-HHH_gldm_LargeDependenceHighGrayLevelEmphasis,4,86,26;28;17;15,estimable,,7.29338289,0.06311188,0.13158012,0.05235833
wavelet-HHH_gldm_LargeDependenceLowGrayLevelEmphasis,4,86,26;28;17;15,estimable,,1.51688894,0.67837789,0.74423982,0.0
wavelet-HHH_gldm_LowGrayLevelEmphasis,4,86,26;28;17;15,estimable,,0.75159703,0.86100581,0.89754296,0.0
wavelet-HHH_gldm_SmallDependenceEmphasis,4,86,26;28;17;15,estimable,,11.74856532,0.00829603,0.03179464,0.10668982
wavelet-HHH_gldm_SmallDependenceHighGrayLevelEmphasis,4,86,26;28;17;15,estimable,,4.99053748,0.17249135,0.26414456,0.02427485
wavelet-HHH_gldm_SmallDependenceLowGrayLevelEmphasis,4,86,26;28;17;15,estimable,,13.62503626,0.00346263,0.01819894,0.12957361
wavelet-HHH_ngtdm_Busyness,4,86,26;28;17;15,estimable,,13.43657941,0.00378159,0.018938,0.12727536
wavelet-HHH_ngtdm_Coarseness,4,86,26;28;17;15,estimable,,20.64711978,0.00012462,0.00296731,0.21520878
wavelet-HHH_ngtdm_Complexity,4,86,26;28;17;15,estimable,,6.06129211,0.10866601,0.19521875,0.03733283
wavelet-HHH_ngtdm_Contrast,4,86,26;28;17;15,estimable,,1.5288301,0.67563252,0.74194825,0.0
wavelet-HHH_ngtdm_Strength,4,86,26;28;17;15,estimable,,14.94236899,0.00186657,0.01255491,0.14563865
wavelet-LLL_firstorder_10Percentile,4,86,26;28;17;15,estimable,,3.92809845,0.2693336,0.36980191,0.01131827
wavelet-LLL_firstorder_90Percentile,4,86,26;28;17;15,estimable,,13.08568814,0.00445492,0.02097303,0.1229962
wavelet-LLL_firstorder_Energy,4,86,26;28;17;15,estimable,,17.6342047,0.00052325,0.00558071,0.17846591
wavelet-LLL_firstorder_Entropy,4,86,26;28;17;15,estimable,,9.96940163,0.01882803,0.0541295,0.0849927
wavelet-LLL_firstorder_InterquartileRange,4,86,26;28;17;15,estimable,,9.35860306,0.02488415,0.06631861,0.07754394
wavelet-LLL_firstorder_Kurtosis,4,86,26;28;17;15,estimable,,6.47025834,0.09084285,0.17137299,0.04232022
wavelet-LLL_firstorder_Maximum,4,86,26;28;17;15,estimable,,4.09796393,0.25107825,0.34940692,0.0133898
wavelet-LLL_firstorder_MeanAbsoluteDeviation,4,86,26;28;17;15,estimable,,12.13371441,0.00693887,0.02764595,0.11138676
wavelet-LLL_firstorder_Mean,4,86,26;28;17;15,estimable,,10.18117367,0.01708724,0.05067869,0.08757529
wavelet-LLL_firstorder_Median,4,86,26;28;17;15,estimable,,10.82976364,0.01268294,0.04083112,0.09548492
wavelet-LLL_firstorder_Minimum,4,86,26;28;17;15,estimable,,1.03423143,0.79296975,0.83509396,0.0
wavelet-LLL_firstorder_Range,4,86,26;28;17;15,estimable,,3.86118362,0.27684921,0.37691519,0.01050224
wavelet-LLL_firstorder_RobustMeanAbsoluteDeviation,4,86,26;28;17;15,estimable,,10.49123599,0.01482047,0.04563251,0.09135654
wavelet-LLL_firstorder_RootMeanSquared,4,86,26;28;17;15,estimable,,12.12513765,0.00696656,0.02764595,0.11128217
wavelet-LLL_firstorder_Skewness,4,86,26;28;17;15,estimable,,0.53660078,0.91077986,0.93732354,0.0
wavelet-LLL_firstorder_TotalEnergy,4,86,26;28;17;15,estimable,,17.6342047,0.00052325,0.00558071,0.17846591
wavelet-LLL_firstorder_Uniformity,4,86,26;28;17;15,estimable,,8.32268045,0.03979301,0.09526716,0.06491074
wavelet-LLL_firstorder_Variance,4,86,26;28;17;15,estimable,,13.10579542,0.00441331,0.02097303,0.12324141
wavelet-LLL_glcm_Autocorrelation,4,86,26;28;17;15,estimable,,11.55663006,0.00906708,0.03351558,0.10434915
wavelet-LLL_glcm_ClusterProminence,4,86,26;28;17;15,estimable,,10.57656911,0.01425038,0.04423882,0.09239718
wavelet-LLL_glcm_ClusterShade,4,86,26;28;17;15,estimable,,6.70907868,0.08177178,0.15822279,0.04523267
wavelet-LLL_glcm_ClusterTendency,4,86,26;28;17;15,estimable,,12.3580797,0.00625198,0.02587816,0.11412292
wavelet-LLL_glcm_Contrast,4,86,26;28;17;15,estimable,,9.08660121,0.02816136,0.07281999,0.07422684
wavelet-LLL_glcm_Correlation,4,86,26;28;17;15,estimable,,6.09243234,0.10719877,0.19365933,0.03771259
wavelet-LLL_glcm_DifferenceAverage,4,86,26;28;17;15,estimable,,7.74424756,0.05160389,0.11257219,0.05785668
wavelet-LLL_glcm_DifferenceEntropy,4,86,26;28;17;15,estimable,,9.17747756,0.02702196,0.07035672,0.07533509
wavelet-LLL_glcm_DifferenceVariance,4,86,26;28;17;15,estimable,,10.00855015,0.0184936,0.05375315,0.08547012
