core_a,core_b,feature,core_a_altered_n,core_a_total_n,core_a_frequency,core_b_altered_n,core_b_total_n,core_b_frequency,frequency_difference,odds_ratio,ci_low,ci_high,fisher_p,q_value
STATE_A,STATE_C,chr9p::gain,0,17,0.0,0,14,0.0,0.0,0.82857143,0.01546206,44.40097205,1.0,1.0
STATE_A,STATE_C,chr9q::loss,0,17,0.0,4,14,0.2857142857142857,-0.2857142857142857,0.06666667,0.0032524,1.36651036,0.03181313,0.54082321
STATE_A,STATE_C,chr9q::gain,0,17,0.0,0,14,0.0,0.0,0.82857143,0.01546206,44.40097205,1.0,1.0
STATE_A,STATE_C,chr10p::loss,0,17,0.0,1,14,0.07142857142857142,-0.07142857142857142,0.25714286,0.00969068,6.82330589,0.4516129,1.0
STATE_A,STATE_C,chr10p::gain,0,17,0.0,0,14,0.0,0.0,0.82857143,0.01546206,44.40097205,1.0,1.0
STATE_A,STATE_C,chr10q::loss,0,17,0.0,1,14,0.07142857142857142,-0.07142857142857142,0.25714286,0.00969068,6.82330589,0.4516129,1.0
STATE_A,STATE_C,chr10q::gain,0,17,0.0,0,14,0.0,0.0,0.82857143,0.01546206,44.40097205,1.0,1.0
STATE_A,STATE_C,chr11p::loss,0,17,0.0,0,14,0.0,0.0,0.82857143,0.01546206,44.40097205,1.0,1.0
STATE_A,STATE_C,chr11p::gain,0,17,0.0,0,14,0.0,0.0,0.82857143,0.01546206,44.40097205,1.0,1.0
STATE_A,STATE_C,chr11q::loss,0,17,0.0,0,14,0.0,0.0,0.82857143,0.01546206,44.40097205,1.0,1.0
STATE_A,STATE_C,chr11q::gain,0,17,0.0,0,14,0.0,0.0,0.82857143,0.01546206,44.40097205,1.0,1.0
STATE_A,STATE_C,chr12p::loss,0,17,0.0,0,14,0.0,0.0,0.82857143,0.01546206,44.40097205,1.0,1.0
STATE_A,STATE_C,chr12p::gain,0,17,0.0,1,14,0.07142857142857142,-0.07142857142857142,0.25714286,0.00969068,6.82330589,0.4516129,1.0
STATE_A,STATE_C,chr12q::loss,0,17,0.0,0,14,0.0,0.0,0.82857143,0.01546206,44.40097205,1.0,1.0
STATE_A,STATE_C,chr12q::gain,1,17,0.058823529411764705,1,14,0.07142857142857142,-0.01260504201680672,0.81818182,0.07612046,8.79423836,1.0,1.0
STATE_A,STATE_C,chr13p::loss,0,17,0.0,0,14,0.0,0.0,0.82857143,0.01546206,44.40097205,1.0,1.0
STATE_A,STATE_C,chr13p::gain,0,17,0.0,0,14,0.0,0.0,0.82857143,0.01546206,44.40097205,1.0,1.0
STATE_A,STATE_C,chr13q::loss,1,17,0.058823529411764705,1,14,0.07142857142857142,-0.01260504201680672,0.81818182,0.07612046,8.79423836,1.0,1.0
STATE_A,STATE_C,chr13q::gain,0,17,0.0,0,14,0.0,0.0,0.82857143,0.01546206,44.40097205,1.0,1.0
STATE_A,STATE_C,chr14p::loss,0,17,0.0,0,14,0.0,0.0,0.82857143,0.01546206,44.40097205,1.0,1.0
STATE_A,STATE_C,chr14p::gain,0,17,0.0,0,14,0.0,0.0,0.82857143,0.01546206,44.40097205,1.0,1.0
