state_id,feature,q_value,fisher_p,odds_ratio,ci_low,ci_high,frequency_difference,event,set_altered_n,set_total_n,rest_altered_n,rest_total_n,alteration_frequency,rest_alteration_frequency,delta_alteration_frequency
STATE_B,chr5p::gain,0.47669254,0.21497899,0.41310541,0.09676806,1.76355793,-0.17311827956989248,gain,2,15,19,62,0.13333333333333333,0.3064516129032258,-0.17311827956989248
STATE_B,chr5q::loss,0.45159385,0.19480519,12.93103448,0.50076091,333.9151459,0.06666666666666667,loss,1,15,0,62,0.06666666666666667,0.0,0.06666666666666667
STATE_B,chr5q::gain,0.27773485,0.07896383,0.29836066,0.08261043,1.07757683,-0.2838709677419355,gain,3,15,30,62,0.2,0.4838709677419355,-0.2838709677419355
STATE_B,chr6p::loss,0.2418444,0.06638866,4.09090909,1.01132443,16.54813899,0.1860215053763441,loss,4,15,5,62,0.26666666666666666,0.08064516129032258,0.1860215053763441
STATE_B,chr6p::gain,1.0,1.0,4.03225806,0.07692458,211.36423389,0.0,gain,0,15,0,62,0.0,0.0,0.0
STATE_B,chr6q::loss,1.0,0.69279702,1.57684211,0.40007134,6.21496906,0.054838709677419356,loss,3,15,9,62,0.2,0.14516129032258066,0.054838709677419356
STATE_B,chr6q::gain,1.0,1.0,4.03225806,0.07692458,211.36423389,0.0,gain,0,15,0,62,0.0,0.0,0.0
STATE_B,chr7p::loss,1.0,1.0,4.03225806,0.07692458,211.36423389,0.0,loss,0,15,0,62,0.0,0.0,0.0
STATE_B,chr7p::gain,0.81967931,0.47412823,1.75236295,0.49533691,6.19936824,0.08924731182795698,gain,4,15,11,62,0.26666666666666666,0.1774193548387097,0.08924731182795698
STATE_B,chr7q::loss,1.0,1.0,4.03225806,0.07692458,211.36423389,0.0,loss,0,15,0,62,0.0,0.0,0.0
STATE_B,chr7q::gain,0.58026633,0.28444428,2.34575569,0.69693813,7.89534897,0.15591397849462363,gain,5,15,11,62,0.3333333333333333,0.1774193548387097,0.15591397849462363
STATE_B,chr8p::loss,1.0,1.0,1.19915849,0.34999827,4.10853768,0.024731182795698914,loss,4,15,15,62,0.26666666666666666,0.24193548387096775,0.024731182795698914
STATE_B,chr8p::gain,0.66577832,0.35372522,4.24137931,0.41084648,43.78593805,0.05053763440860215,gain,1,15,1,62,0.06666666666666667,0.016129032258064516,0.05053763440860215
STATE_B,chr8q::loss,0.66577832,0.36552535,2.43384615,0.57858614,10.23807299,0.10322580645161292,loss,3,15,6,62,0.2,0.0967741935483871,0.10322580645161292
STATE_B,chr8q::gain,0.52906499,0.24897176,3.14814815,0.55965856,17.70872019,0.08494623655913978,gain,2,15,3,62,0.13333333333333333,0.04838709677419355,0.08494623655913978
