feature,group_a,group_b,n_a,n_b,missing_n_a,missing_n_b,frequency_a,frequency_b,frequency_difference,odds_ratio,ci_low,ci_high,fisher_p,p_adjusted_holm
mutation::MTOR,SUBTYPE02,SUBTYPE03,15,11,0,0,0.06666666666666667,0.0,0.06666666666666667,2.3793103448275863,0.0883808994863744,64.05363319340664,1.0,1.0
mutation::MTOR,SUBTYPE02,SUBTYPE04,15,16,0,0,0.06666666666666667,0.125,-0.058333333333333334,0.5,0.0405444099827484,6.166078137685926,1.0,1.0
mutation::MTOR,SUBTYPE02,SUBTYPE05,15,27,0,0,0.06666666666666667,0.07407407407407407,-0.007407407407407404,0.8928571428571429,0.07417018765598056,10.748171236246565,1.0,1.0
mutation::MTOR,SUBTYPE03,SUBTYPE04,11,16,0,0,0.0,0.125,-0.125,0.25217391304347825,0.010985955971526552,5.788452328088416,0.4985754985754986,1.0
mutation::MTOR,SUBTYPE03,SUBTYPE05,11,27,0,0,0.0,0.07407407407407407,-0.07407407407407407,0.4434782608695652,0.019676739631689213,9.995201011205841,1.0,1.0
mutation::MTOR,SUBTYPE04,SUBTYPE05,16,27,0,0,0.125,0.07407407407407407,0.05092592592592593,1.7857142857142858,0.2261632864385839,14.099439216762594,0.6207762742079248,1.0
mutation::MUC16,SUBTYPE01,SUBTYPE02,10,15,0,0,0.0,0.26666666666666666,-0.26666666666666666,0.12169312169312169,0.0058257676981968085,2.5420196332237337,0.12450592885375496,1.0
mutation::MUC16,SUBTYPE01,SUBTYPE03,10,11,0,0,0.0,0.0,0.0,1.0952380952380953,0.01989454899922396,60.295233900882245,1.0,1.0
mutation::MUC16,SUBTYPE01,SUBTYPE04,10,16,0,0,0.0,0.0625,-0.0625,0.49206349206349204,0.018237192852021807,13.276521347685142,1.0,1.0
mutation::MUC16,SUBTYPE01,SUBTYPE05,10,27,0,0,0.0,0.1111111111111111,-0.1111111111111111,0.3333333333333333,0.015783806738177676,7.039563582741854,0.5482625482625483,1.0
mutation::MUC16,SUBTYPE02,SUBTYPE03,15,11,0,0,0.26666666666666666,0.0,0.26666666666666666,9.0,0.43311647172730705,187.01666938910185,0.11337792642140468,1.0
mutation::MUC16,SUBTYPE02,SUBTYPE04,15,16,0,0,0.26666666666666666,0.0625,0.20416666666666666,5.454545454545454,0.533167230839282,55.80250321999053,0.17191941663576818,1.0
mutation::MUC16,SUBTYPE02,SUBTYPE05,15,27,0,0,0.26666666666666666,0.1111111111111111,0.15555555555555556,2.909090909090909,0.554026350125306,15.275103639820218,0.22522811643479163,1.0
mutation::MUC16,SUBTYPE03,SUBTYPE04,11,16,0,0,0.0,0.0625,-0.0625,0.4492753623188406,0.016731987654237866,12.063620614470246,1.0,1.0
mutation::MUC16,SUBTYPE03,SUBTYPE05,11,27,0,0,0.0,0.1111111111111111,-0.1111111111111111,0.30434782608695654,0.014486720933153075,6.39396587200605,0.5423186344238975,1.0
mutation::MUC16,SUBTYPE04,SUBTYPE05,16,27,0,0,0.0625,0.1111111111111111,-0.048611111111111105,0.5333333333333333,0.05069290206411119,5.611129622934354,1.0,1.0
mutation::PBRM1,SUBTYPE01,SUBTYPE02,10,15,0,0,1.0,0.4,0.6,30.692307692307693,1.5168123918413765,621.0509332243132,0.002785154003352953,0.01949607802347067
mutation::PBRM1,SUBTYPE01,SUBTYPE03,10,11,0,0,1.0,0.0,1.0,483.0,8.773496108657763,26590.19815028905,2.835142154027603e-06,2.835142154027603e-05
mutation::PBRM1,SUBTYPE01,SUBTYPE04,10,16,0,0,1.0,0.1875,0.8125,81.0,3.756239948627622,1746.6935259013815,0.00010768609503297885,0.0008614887602638308
mutation::PBRM1,SUBTYPE01,SUBTYPE05,10,27,0,0,1.0,0.18518518518518517,0.8148148148148149,85.9090909090909,4.33595196891959,1702.1341457953117,8.62113176449367e-06,7.759018588044303e-05
mutation::PBRM1,SUBTYPE02,SUBTYPE03,15,11,0,0,0.4,0.0,0.4,15.736842105263158,0.7818421470207569,316.74961549419845,0.023745819397993313,0.1424749163879599
mutation::PBRM1,SUBTYPE02,SUBTYPE04,15,16,0,0,0.4,0.1875,0.21250000000000002,2.888888888888889,0.5684138969001008,14.682397910852693,0.25241250342570654,0.9914529914529913
mutation::PBRM1,SUBTYPE02,SUBTYPE05,15,27,0,0,0.4,0.18518518518518517,0.21481481481481485,2.933333333333333,0.7106163128389944,12.108425164163053,0.15821094162954014,0.7910547081477006
mutation::PBRM1,SUBTYPE03,SUBTYPE04,11,16,0,0,0.0,0.1875,-0.1875,0.16770186335403728,0.007817315575181054,3.597643551925409,0.24786324786324782,0.9914529914529913
mutation::PBRM1,SUBTYPE03,SUBTYPE05,11,27,0,0,0.0,0.18518518518518517,-0.18518518518518517,0.17786561264822134,0.00902511481090484,3.5053488875844385,0.2948886524737917,0.9914529914529913
mutation::PBRM1,SUBTYPE04,SUBTYPE05,16,27,0,0,0.1875,0.18518518518518517,0.002314814814814825,1.0153846153846153,0.20765821197086817,4.964917627743035,1.0,1.0
mutation::SETD2,SUBTYPE01,SUBTYPE02,10,15,0,0,0.0,0.06666666666666667,-0.06666666666666667,0.4603174603174603,0.01701642557638452,12.45221349936038,1.0,1.0
mutation::SETD2,SUBTYPE01,SUBTYPE03,10,11,0,0,0.0,0.0,0.0,1.0952380952380953,0.01989454899922396,60.295233900882245,1.0,1.0
mutation::SETD2,SUBTYPE01,SUBTYPE04,10,16,0,0,0.0,0.125,-0.125,0.2761904761904762,0.011971359661816642,6.371972883048975,0.5076923076923077,1.0
mutation::SETD2,SUBTYPE01,SUBTYPE05,10,27,0,0,0.0,0.037037037037037035,-0.037037037037037035,0.8412698412698413,0.031671450165852495,22.346149043508237,1.0,1.0
mutation::SETD2,SUBTYPE02,SUBTYPE03,15,11,0,0,0.06666666666666667,0.0,0.06666666666666667,2.3793103448275863,0.0883808994863744,64.05363319340664,1.0,1.0
mutation::SETD2,SUBTYPE02,SUBTYPE04,15,16,0,0,0.06666666666666667,0.125,-0.058333333333333334,0.5,0.0405444099827484,6.166078137685926,1.0,1.0
mutation::SETD2,SUBTYPE02,SUBTYPE05,15,27,0,0,0.06666666666666667,0.037037037037037035,0.02962962962962963,1.8571428571428572,0.10774897042462568,32.0093971965089,1.0,1.0
mutation::SETD2,SUBTYPE03,SUBTYPE04,11,16,0,0,0.0,0.125,-0.125,0.25217391304347825,0.010985955971526552,5.788452328088416,0.4985754985754986,1.0
mutation::SETD2,SUBTYPE03,SUBTYPE05,11,27,0,0,0.0,0.037037037037037035,-0.037037037037037035,0.7681159420289855,0.029058120453316773,20.30420726443548,1.0,1.0
mutation::SETD2,SUBTYPE04,SUBTYPE05,16,27,0,0,0.125,0.037037037037037035,0.08796296296296297,3.7142857142857144,0.30891474877404007,44.659306239334505,0.5449315290495098,1.0
mutation::SPTA1,SUBTYPE01,SUBTYPE02,10,15,0,0,0.0,0.06666666666666667,-0.06666666666666667,0.4603174603174603,0.01701642557638452,12.45221349936038,1.0,1.0
mutation::SPTA1,SUBTYPE01,SUBTYPE03,10,11,0,0,0.0,0.0,0.0,1.0952380952380953,0.01989454899922396,60.295233900882245,1.0,1.0
mutation::SPTA1,SUBTYPE01,SUBTYPE04,10,16,0,0,0.0,0.1875,-0.1875,0.1836734693877551,0.008517550903917509,3.9607562945609547,0.2615384615384616,1.0
mutation::SPTA1,SUBTYPE01,SUBTYPE05,10,27,0,0,0.0,0.0,0.0,2.619047619047619,0.048745019256836115,140.72023224971906,1.0,1.0
mutation::SPTA1,SUBTYPE02,SUBTYPE03,15,11,0,0,0.06666666666666667,0.0,0.06666666666666667,2.3793103448275863,0.0883808994863744,64.05363319340664,1.0,1.0
