subtype_id,feature,n_subtype,n_rest,median_subtype,median_rest,cliffs_delta,ci_low,ci_high,p_value,q_value
SUBTYPE02,wavelet-HLH_firstorder_Maximum,15,88,0.18276915115291956,-0.5036542168337445,0.4666666666666667,0.21056818181818182,0.6818181818181818,0.004040761336851872,0.031339307877657555
SUBTYPE02,wavelet-HLH_firstorder_Uniformity,15,88,0.1888242504905718,0.19122613601193666,-0.4318181818181818,-0.6863636363636364,-0.14693181818181839,0.007815824219036796,0.04041136385979253
SUBTYPE02,wavelet-HLH_glszm_SmallAreaHighGrayLevelEmphasis,15,88,-0.22926041300962213,-0.42173819975557825,0.43787878787878787,0.21212121212121213,0.6531060606060602,0.006989962950153569,0.03893895198879949
SUBTYPE02,wavelet-HHL_glcm_Contrast,15,88,-0.029838531503000337,-0.3152435139422942,0.4818181818181818,0.24541666666666667,0.6984848484848485,0.002992992741491225,0.03095026584951153
SUBTYPE02,wavelet-HHL_glcm_Idm,15,88,-0.3604597304790158,0.43272701471903263,-0.4772727272727273,-0.6893939393939394,-0.24083333333333373,0.0032778002426204836,0.031070814799840002
SUBTYPE02,wavelet-HHL_glcm_Imc1,15,88,0.7493940605113656,-0.1898927298116478,0.5242424242424243,0.25606060606060604,0.7515151515151515,0.00123685543325516,0.022162624100343316
SUBTYPE02,wavelet-HHL_glrlm_RunEntropy,15,88,0.28776520019826735,-0.1920114663391188,0.4196969696969697,0.17424242424242425,0.6484848484848484,0.00973427314741006,0.04662204507443765
SUBTYPE02,wavelet-HHL_glrlm_RunVariance,15,88,-0.8603491964513458,-0.09019324431705056,-0.44393939393939397,-0.6848863636363636,-0.18787878787878787,0.0062433369186971985,0.038388085108205745
SUBTYPE02,wavelet-HHL_glszm_ZonePercentage,15,88,0.2989775691822968,-0.22188922230589575,0.4621212121212121,0.22424242424242424,0.6848484848484848,0.004414534405218243,0.031339307877657555
SUBTYPE02,wavelet-HHL_gldm_DependenceEntropy,15,88,0.45255587323142343,-0.25732560322788023,0.4621212121212121,0.24545454545454545,0.6606439393939392,0.004414534405218243,0.031339307877657555
