subtype_id,gene,reference_population,direction,subtype_mutated_n,subtype_n,subtype_frequency,rest_mutated_n,rest_n,rest_frequency,odds_ratio,ci_low,ci_high,p_value,driver_panel_member,q_global,q_driver
SUBTYPE05,NEO1,core_rest,enriched,1,27,0.037037037037037035,0,52,0.0,inf,0.2340352467176955,150.9343536906415,0.34177215189873417,False,1.0,
SUBTYPE05,NEU1,core_rest,neutral,0,27,0.0,0,52,0.0,,,,1.0,False,1.0,
SUBTYPE05,NEURL4,core_rest,enriched,1,27,0.037037037037037035,0,52,0.0,inf,0.2340352467176955,150.9343536906415,0.34177215189873417,False,1.0,
SUBTYPE05,NEUROD2,core_rest,enriched,1,27,0.037037037037037035,0,52,0.0,inf,0.2340352467176955,150.9343536906415,0.34177215189873417,False,1.0,
SUBTYPE05,NEXMIF,core_rest,neutral,0,27,0.0,0,52,0.0,,,,1.0,False,1.0,
SUBTYPE05,NF1,core_rest,neutral,0,27,0.0,0,52,0.0,,,,1.0,False,1.0,
SUBTYPE05,NF2,core_rest,enriched,1,27,0.037037037037037035,1,52,0.019230769230769232,1.9615384615384615,0.11788076968588755,32.64004083403355,1.0,False,1.0,
SUBTYPE05,NFASC,core_rest,neutral,0,27,0.0,0,52,0.0,,,,1.0,False,1.0,
SUBTYPE05,NFAT5,core_rest,enriched,1,27,0.037037037037037035,0,52,0.0,inf,0.2340352467176955,150.9343536906415,0.34177215189873417,False,1.0,
SUBTYPE05,NFATC2,core_rest,depleted,0,27,0.0,1,52,0.019230769230769232,0.0,0.02459565520637314,15.84339188992561,1.0,False,1.0,
SUBTYPE05,NFATC3,core_rest,depleted,0,27,0.0,1,52,0.019230769230769232,0.0,0.02459565520637314,15.84339188992561,1.0,False,1.0,
SUBTYPE05,NFE2L1,core_rest,depleted,0,27,0.0,1,52,0.019230769230769232,0.0,0.02459565520637314,15.84339188992561,1.0,False,1.0,
SUBTYPE05,NFE2L3,core_rest,depleted,0,27,0.0,1,52,0.019230769230769232,0.0,0.02459565520637314,15.84339188992561,1.0,False,1.0,
SUBTYPE05,NGB,core_rest,neutral,0,27,0.0,0,52,0.0,,,,1.0,False,1.0,
SUBTYPE05,NGLY1,core_rest,depleted,0,27,0.0,1,52,0.019230769230769232,0.0,0.02459565520637314,15.84339188992561,1.0,False,1.0,
SUBTYPE05,NGRN,core_rest,depleted,0,27,0.0,1,52,0.019230769230769232,0.0,0.02459565520637314,15.84339188992561,1.0,False,1.0,
SUBTYPE05,NHLRC2,core_rest,neutral,0,27,0.0,0,52,0.0,,,,1.0,False,1.0,
SUBTYPE05,NHS,core_rest,enriched,1,27,0.037037037037037035,0,52,0.0,inf,0.2340352467176955,150.9343536906415,0.34177215189873417,False,1.0,
SUBTYPE05,NHSL2,core_rest,enriched,1,27,0.037037037037037035,0,52,0.0,inf,0.2340352467176955,150.9343536906415,0.34177215189873417,False,1.0,
SUBTYPE05,NID1,core_rest,depleted,0,27,0.0,1,52,0.019230769230769232,0.0,0.02459565520637314,15.84339188992561,1.0,False,1.0,
SUBTYPE05,NID2,core_rest,depleted,0,27,0.0,1,52,0.019230769230769232,0.0,0.02459565520637314,15.84339188992561,1.0,False,1.0,
SUBTYPE05,NIPAL3,core_rest,depleted,0,27,0.0,1,52,0.019230769230769232,0.0,0.02459565520637314,15.84339188992561,1.0,False,1.0,
SUBTYPE05,NIPAL4,core_rest,depleted,0,27,0.0,1,52,0.019230769230769232,0.0,0.02459565520637314,15.84339188992561,1.0,False,1.0,
SUBTYPE05,NIPBL,core_rest,depleted,0,27,0.0,3,52,0.057692307692307696,0.0,0.012806438348649312,5.163219247962549,0.54726286371856,False,1.0,
SUBTYPE05,NIPSNAP3B,core_rest,enriched,1,27,0.037037037037037035,0,52,0.0,inf,0.2340352467176955,150.9343536906415,0.34177215189873417,False,1.0,
SUBTYPE05,NISCH,core_rest,depleted,0,27,0.0,1,52,0.019230769230769232,0.0,0.02459565520637314,15.84339188992561,1.0,False,1.0,
SUBTYPE05,NIT2,core_rest,depleted,0,27,0.0,2,52,0.038461538461538464,0.0,0.017019531087376364,7.925556556513848,0.5443037974683544,False,1.0,
SUBTYPE05,NKAP,core_rest,enriched,1,27,0.037037037037037035,0,52,0.0,inf,0.2340352467176955,150.9343536906415,0.34177215189873417,False,1.0,
SUBTYPE05,NKAPL,core_rest,depleted,0,27,0.0,1,52,0.019230769230769232,0.0,0.02459565520637314,15.84339188992561,1.0,False,1.0,
SUBTYPE05,NKG7,core_rest,enriched,1,27,0.037037037037037035,0,52,0.0,inf,0.2340352467176955,150.9343536906415,0.34177215189873417,False,1.0,
SUBTYPE05,NKRF,core_rest,depleted,0,27,0.0,1,52,0.019230769230769232,0.0,0.02459565520637314,15.84339188992561,1.0,False,1.0,
SUBTYPE05,NLE1,core_rest,enriched,2,27,0.07407407407407407,0,52,0.0,inf,0.4764073908367461,222.4332791004096,0.11392405063291142,False,1.0,
SUBTYPE05,NLGN1,core_rest,enriched,1,27,0.037037037037037035,0,52,0.0,inf,0.2340352467176955,150.9343536906415,0.34177215189873417,False,1.0,
SUBTYPE05,NLRC4,core_rest,neutral,0,27,0.0,0,52,0.0,,,,1.0,False,1.0,
SUBTYPE05,NLRC5,core_rest,neutral,0,27,0.0,0,52,0.0,,,,1.0,False,1.0,
SUBTYPE05,NLRP4,core_rest,enriched,1,27,0.037037037037037035,0,52,0.0,inf,0.2340352467176955,150.9343536906415,0.34177215189873417,False,1.0,
SUBTYPE05,NLRP6,core_rest,enriched,1,27,0.037037037037037035,0,52,0.0,inf,0.2340352467176955,150.9343536906415,0.34177215189873417,False,1.0,
SUBTYPE05,NLRX1,core_rest,depleted,0,27,0.0,1,52,0.019230769230769232,0.0,0.02459565520637314,15.84339188992561,1.0,False,1.0,
SUBTYPE05,NMD3,core_rest,depleted,0,27,0.0,1,52,0.019230769230769232,0.0,0.02459565520637314,15.84339188992561,1.0,False,1.0,
SUBTYPE05,NMNAT3,core_rest,depleted,0,27,0.0,1,52,0.019230769230769232,0.0,0.02459565520637314,15.84339188992561,1.0,False,1.0,
SUBTYPE05,NMT2,core_rest,enriched,1,27,0.037037037037037035,1,52,0.019230769230769232,1.9615384615384615,0.11788076968588755,32.64004083403355,1.0,False,1.0,
SUBTYPE05,NNT,core_rest,neutral,0,27,0.0,0,52,0.0,,,,1.0,False,1.0,
SUBTYPE05,NOD2,core_rest,depleted,0,27,0.0,1,52,0.019230769230769232,0.0,0.02459565520637314,15.84339188992561,1.0,False,1.0,
SUBTYPE05,NOL11,core_rest,enriched,1,27,0.037037037037037035,0,52,0.0,inf,0.2340352467176955,150.9343536906415,0.34177215189873417,False,1.0,
SUBTYPE05,NOL4L,core_rest,enriched,1,27,0.037037037037037035,0,52,0.0,inf,0.2340352467176955,150.9343536906415,0.34177215189873417,False,1.0,
SUBTYPE05,NOL6,core_rest,enriched,1,27,0.037037037037037035,0,52,0.0,inf,0.2340352467176955,150.9343536906415,0.34177215189873417,False,1.0,
SUBTYPE05,NOM1,core_rest,enriched,2,27,0.07407407407407407,0,52,0.0,inf,0.4764073908367461,222.4332791004096,0.11392405063291142,False,1.0,
SUBTYPE05,NONO,core_rest,depleted,0,27,0.0,1,52,0.019230769230769232,0.0,0.02459565520637314,15.84339188992561,1.0,False,1.0,
SUBTYPE05,NOP2,core_rest,depleted,0,27,0.0,1,52,0.019230769230769232,0.0,0.02459565520637314,15.84339188992561,1.0,False,1.0,
SUBTYPE05,NOS1,core_rest,neutral,0,27,0.0,0,52,0.0,,,,1.0,False,1.0,
SUBTYPE05,NOS1AP,core_rest,depleted,0,27,0.0,1,52,0.019230769230769232,0.0,0.02459565520637314,15.84339188992561,1.0,False,1.0,
SUBTYPE05,NOS2,core_rest,neutral,0,27,0.0,0,52,0.0,,,,1.0,False,1.0,
SUBTYPE05,NOTCH2,core_rest,enriched,1,27,0.037037037037037035,0,52,0.0,inf,0.2340352467176955,150.9343536906415,0.34177215189873417,False,1.0,
SUBTYPE05,NOTCH3,core_rest,enriched,1,27,0.037037037037037035,0,52,0.0,inf,0.2340352467176955,150.9343536906415,0.34177215189873417,False,1.0,
SUBTYPE05,NOTCH4,core_rest,depleted,0,27,0.0,1,52,0.019230769230769232,0.0,0.02459565520637314,15.84339188992561,1.0,False,1.0,
