feature,group_a,group_b,n_a,n_b,median_a,median_b,cliffs_delta,ci_low,ci_high,p_value,p_adjusted_holm
log-sigma-2-0-mm-3D_firstorder_Maximum,SUBTYPE03,SUBTYPE05,11,27,-0.5164970319319645,-0.5356181366922629,0.050505050505050504,-0.367003367003367,0.46818181818181726,0.8217390621824355,1.0
log-sigma-2-0-mm-3D_firstorder_Maximum,SUBTYPE04,SUBTYPE05,16,27,0.02885669899002055,-0.5356181366922629,0.4444444444444444,0.10648148148148148,0.7268518518518519,0.016416233951952235,0.14774610556757012
log-sigma-2-0-mm-3D_firstorder_Median,SUBTYPE01,SUBTYPE02,10,15,0.3241952715791996,-0.15657464563206505,0.16,-0.30666666666666664,0.6269999999999982,0.5235353758722807,1.0
log-sigma-2-0-mm-3D_firstorder_Median,SUBTYPE01,SUBTYPE03,10,11,0.3241952715791996,-0.28268113658342575,0.23636363636363636,-0.2727272727272727,0.7272727272727273,0.3787382518865303,1.0
log-sigma-2-0-mm-3D_firstorder_Median,SUBTYPE01,SUBTYPE04,10,16,0.3241952715791996,0.15830086769191498,-0.025,-0.5375,0.4875,0.9369873319714807,1.0
log-sigma-2-0-mm-3D_firstorder_Median,SUBTYPE01,SUBTYPE05,10,27,0.3241952715791996,0.2707029922204337,0.02962962962962963,-0.3925925925925926,0.452037037037036,0.9047228011047952,1.0
log-sigma-2-0-mm-3D_firstorder_Median,SUBTYPE02,SUBTYPE03,15,11,-0.15657464563206505,-0.28268113658342575,-0.030303030303030304,-0.466969696969697,0.41818181818181815,0.9173281781919101,1.0
log-sigma-2-0-mm-3D_firstorder_Median,SUBTYPE02,SUBTYPE04,15,16,-0.15657464563206505,0.15830086769191498,-0.3333333333333333,-0.7083333333333334,0.06687499999999887,0.1184353925426306,1.0
log-sigma-2-0-mm-3D_firstorder_Median,SUBTYPE02,SUBTYPE05,15,27,-0.15657464563206505,0.2707029922204337,-0.17037037037037037,-0.5308641975308642,0.18530864197530797,0.37212545971795563,1.0
log-sigma-2-0-mm-3D_firstorder_Median,SUBTYPE03,SUBTYPE04,11,16,-0.28268113658342575,0.15830086769191498,-0.32954545454545453,-0.7272727272727273,0.12528409090908935,0.15961376502653413,1.0
log-sigma-2-0-mm-3D_firstorder_Median,SUBTYPE03,SUBTYPE05,11,27,-0.28268113658342575,0.2707029922204337,-0.17845117845117844,-0.5420875420875421,0.2053872053872054,0.40267058118461174,1.0
log-sigma-2-0-mm-3D_firstorder_Median,SUBTYPE04,SUBTYPE05,16,27,0.15830086769191498,0.2707029922204337,0.09259259259259259,-0.25462962962962965,0.4305555555555556,0.6241650806988792,1.0
log-sigma-2-0-mm-3D_firstorder_Minimum,SUBTYPE01,SUBTYPE02,10,15,-0.05523895877507514,-0.13579997245826833,0.13333333333333333,-0.3466666666666667,0.6,0.5982177644910319,1.0
log-sigma-2-0-mm-3D_firstorder_Minimum,SUBTYPE01,SUBTYPE03,10,11,-0.05523895877507514,0.26134951888906477,-0.12727272727272726,-0.6549999999999999,0.4,0.6471563379312674,1.0
log-sigma-2-0-mm-3D_firstorder_Minimum,SUBTYPE01,SUBTYPE04,10,16,-0.05523895877507514,-0.41356135318518406,0.3625,-0.075,0.7375,0.13307596168829836,0.7984557701297901
log-sigma-2-0-mm-3D_firstorder_Minimum,SUBTYPE01,SUBTYPE05,10,27,-0.05523895877507514,0.6919510798711933,-0.5259259259259259,-0.8,-0.18518518518518517,0.015906705657373503,0.14316035091636153
log-sigma-2-0-mm-3D_firstorder_Minimum,SUBTYPE02,SUBTYPE03,15,11,-0.13579997245826833,0.26134951888906477,-0.18787878787878787,-0.6003030303030302,0.2727272727272727,0.4362749288405292,1.0
log-sigma-2-0-mm-3D_firstorder_Minimum,SUBTYPE02,SUBTYPE04,15,16,-0.13579997245826833,-0.41356135318518406,0.13333333333333333,-0.2833333333333333,0.5416666666666666,0.5400804783898523,1.0
log-sigma-2-0-mm-3D_firstorder_Minimum,SUBTYPE02,SUBTYPE05,15,27,-0.13579997245826833,0.6919510798711933,-0.45185185185185184,-0.7580246913580246,-0.09135802469135802,0.016905909245007764,0.14316035091636153
log-sigma-2-0-mm-3D_firstorder_Minimum,SUBTYPE03,SUBTYPE04,11,16,0.26134951888906477,-0.41356135318518406,0.42045454545454547,-0.03409090909090909,0.7840909090909091,0.07168038077359193,0.5017626654151435
log-sigma-2-0-mm-3D_firstorder_Minimum,SUBTYPE03,SUBTYPE05,11,27,0.26134951888906477,0.6919510798711933,-0.2996632996632997,-0.6498316498316499,0.13131313131313133,0.15670914713970135,0.7984557701297901
log-sigma-2-0-mm-3D_firstorder_Minimum,SUBTYPE04,SUBTYPE05,16,27,-0.41356135318518406,0.6919510798711933,-0.6574074074074074,-0.8703703703703703,-0.37962962962962965,0.00037751750413163077,0.0037751750413163076
log-sigma-2-0-mm-3D_firstorder_Range,SUBTYPE01,SUBTYPE02,10,15,-0.002472543540185383,0.315784037163198,-0.32,-0.7333333333333333,0.17333333333333334,0.1923886064467919,0.7695544257871676
log-sigma-2-0-mm-3D_firstorder_Range,SUBTYPE01,SUBTYPE03,10,11,-0.002472543540185383,-0.11028516982469005,0.14545454545454545,-0.41818181818181815,0.6545454545454545,0.5974062696275562,1.0
log-sigma-2-0-mm-3D_firstorder_Range,SUBTYPE01,SUBTYPE04,10,16,-0.002472543540185383,0.4392578127679423,-0.35,-0.75,0.1128124999999983,0.1472322553636655,0.7361612768183274
log-sigma-2-0-mm-3D_firstorder_Range,SUBTYPE01,SUBTYPE05,10,27,-0.002472543540185383,-0.8301197469065434,0.4444444444444444,0.0962962962962963,0.7555555555555555,0.04186525720058373,0.33492205760466986
log-sigma-2-0-mm-3D_firstorder_Range,SUBTYPE02,SUBTYPE03,15,11,0.315784037163198,-0.11028516982469005,0.3696969696969697,-0.05454545454545454,0.7575757575757576,0.11947098677170075,0.7168259206302044
log-sigma-2-0-mm-3D_firstorder_Range,SUBTYPE02,SUBTYPE04,15,16,0.315784037163198,0.4392578127679423,-0.025,-0.4585416666666666,0.39166666666666666,0.9212802540736247,1.0
log-sigma-2-0-mm-3D_firstorder_Range,SUBTYPE02,SUBTYPE05,15,27,0.315784037163198,-0.8301197469065434,0.5753086419753086,0.2691358024691358,0.8271604938271605,0.0023268261047757065,0.020941434942981358
log-sigma-2-0-mm-3D_firstorder_Range,SUBTYPE03,SUBTYPE04,11,16,-0.11028516982469005,0.4392578127679423,-0.4318181818181818,-0.7840909090909091,0.011363636363636364,0.06424308155831927,0.4497015709082349
log-sigma-2-0-mm-3D_firstorder_Range,SUBTYPE03,SUBTYPE05,11,27,-0.11028516982469005,-0.8301197469065434,0.21885521885521886,-0.1919191919191919,0.6161616161616161,0.3030179675524367,0.9090539026573101
log-sigma-2-0-mm-3D_firstorder_Range,SUBTYPE04,SUBTYPE05,16,27,0.4392578127679423,-0.8301197469065434,0.6296296296296297,0.3425925925925926,0.8611111111111112,0.000662693811983467,0.006626938119834671
log-sigma-2-0-mm-3D_firstorder_Skewness,SUBTYPE01,SUBTYPE02,10,15,0.25646657748889407,0.44396055788986966,-0.25333333333333335,-0.68,0.2,0.30479950663380107,1.0
log-sigma-2-0-mm-3D_firstorder_Skewness,SUBTYPE01,SUBTYPE03,10,11,0.25646657748889407,0.21304629284878673,-0.07272727272727272,-0.5636363636363636,0.45454545454545453,0.8053241706182483,1.0
log-sigma-2-0-mm-3D_firstorder_Skewness,SUBTYPE01,SUBTYPE04,10,16,0.25646657748889407,-0.1813971486222598,0.1125,-0.3625,0.6,0.6541608934366485,1.0
log-sigma-2-0-mm-3D_firstorder_Skewness,SUBTYPE01,SUBTYPE05,10,27,0.25646657748889407,-0.13356734723758312,0.11851851851851852,-0.2740740740740741,0.5261111111111101,0.5960503534826189,1.0
log-sigma-2-0-mm-3D_firstorder_Skewness,SUBTYPE02,SUBTYPE03,15,11,0.44396055788986966,0.21304629284878673,0.09090909090909091,-0.3939393939393939,0.5757575757575758,0.7163811613729257,1.0
log-sigma-2-0-mm-3D_firstorder_Skewness,SUBTYPE02,SUBTYPE04,15,16,0.44396055788986966,-0.1813971486222598,0.21666666666666667,-0.20833333333333334,0.65,0.3134659820453173,1.0
log-sigma-2-0-mm-3D_firstorder_Skewness,SUBTYPE02,SUBTYPE05,15,27,0.44396055788986966,-0.13356734723758312,0.254320987654321,-0.10629629629629629,0.6148148148148148,0.18065249875291167,1.0
log-sigma-2-0-mm-3D_firstorder_Skewness,SUBTYPE03,SUBTYPE04,11,16,0.21304629284878673,-0.1813971486222598,0.20454545454545456,-0.2616477272727272,0.6363636363636364,0.38782876662563726,1.0
log-sigma-2-0-mm-3D_firstorder_Skewness,SUBTYPE03,SUBTYPE05,11,27,0.21304629284878673,-0.13356734723758312,0.265993265993266,-0.1111111111111111,0.6094276094276094,0.20937284031857017,1.0
log-sigma-2-0-mm-3D_firstorder_Skewness,SUBTYPE04,SUBTYPE05,16,27,-0.1813971486222598,-0.13356734723758312,0.05092592592592592,-0.3194444444444444,0.38437499999999936,0.7919167527711625,1.0
log-sigma-2-0-mm-3D_glcm_ClusterShade,SUBTYPE01,SUBTYPE02,10,15,-0.17108681185604438,-0.3791658094347056,0.2,-0.26666666666666666,0.6669999999999981,0.4212149126290856,0.8424298252581712
log-sigma-2-0-mm-3D_glcm_ClusterShade,SUBTYPE01,SUBTYPE03,10,11,-0.17108681185604438,0.22827440039501107,-0.34545454545454546,-0.7818181818181819,0.16363636363636364,0.19266669599887198,0.7706667839954879
log-sigma-2-0-mm-3D_glcm_ClusterShade,SUBTYPE01,SUBTYPE04,10,16,-0.17108681185604438,0.2031361732551106,-0.2625,-0.7,0.2378124999999983,0.27994412527837886,0.8398323758351366
log-sigma-2-0-mm-3D_glcm_ClusterShade,SUBTYPE01,SUBTYPE05,10,27,-0.17108681185604438,0.6409594480191105,-0.5481481481481482,-0.8666666666666667,-0.14074074074074075,0.011948998135861557,0.09559198508689246
log-sigma-2-0-mm-3D_glcm_ClusterShade,SUBTYPE02,SUBTYPE03,15,11,-0.3791658094347056,0.22827440039501107,-0.41818181818181815,-0.806060606060606,0.04242424242424243,0.07763141799316169,0.4657885079589701
log-sigma-2-0-mm-3D_glcm_ClusterShade,SUBTYPE02,SUBTYPE04,15,16,-0.3791658094347056,0.2031361732551106,-0.4,-0.75,0.008333333333333333,0.060435582558993145,0.423049077912952
log-sigma-2-0-mm-3D_glcm_ClusterShade,SUBTYPE02,SUBTYPE05,15,27,-0.3791658094347056,0.6409594480191105,-0.5901234567901235,-0.8864197530864197,-0.22469135802469137,0.0017856395289200487,0.017856395289200487
log-sigma-2-0-mm-3D_glcm_ClusterShade,SUBTYPE03,SUBTYPE04,11,16,0.22827440039501107,0.2031361732551106,0.09090909090909091,-0.36363636363636365,0.5571022727272711,0.7113096000951296,0.8424298252581712
log-sigma-2-0-mm-3D_glcm_ClusterShade,SUBTYPE03,SUBTYPE05,11,27,0.22827440039501107,0.6409594480191105,-0.31986531986531985,-0.7171717171717171,0.11127946127946035,0.13033362243296917,0.6516681121648459
log-sigma-2-0-mm-3D_glcm_ClusterShade,SUBTYPE04,SUBTYPE05,16,27,0.2031361732551106,0.6409594480191105,-0.48148148148148145,-0.7870370370370371,-0.1388888888888889,0.009307842961590432,0.08377058665431389
log-sigma-2-0-mm-3D_glcm_Contrast,SUBTYPE01,SUBTYPE02,10,15,0.45524561980911127,0.5937667777410943,-0.26666666666666666,-0.6666666666666666,0.2,0.2794012405091344,1.0
log-sigma-2-0-mm-3D_glcm_Contrast,SUBTYPE01,SUBTYPE03,10,11,0.45524561980911127,0.05944520837144997,0.18181818181818182,-0.3090909090909091,0.6909090909090909,0.5035147104262714,1.0
log-sigma-2-0-mm-3D_glcm_Contrast,SUBTYPE01,SUBTYPE04,10,16,0.45524561980911127,0.04714443053822257,0.225,-0.325,0.7125,0.35635595702904566,1.0
log-sigma-2-0-mm-3D_glcm_Contrast,SUBTYPE01,SUBTYPE05,10,27,0.45524561980911127,-0.8317668781661914,0.4888888888888889,0.11833333333333335,0.8222222222222222,0.025087499464826,0.200699995718608
log-sigma-2-0-mm-3D_glcm_Contrast,SUBTYPE02,SUBTYPE03,15,11,0.5937667777410943,0.05944520837144997,0.44242424242424244,0.030303030303030304,0.806060606060606,0.06170669002831265,0.37024014016987594
log-sigma-2-0-mm-3D_glcm_Contrast,SUBTYPE02,SUBTYPE04,15,16,0.5937667777410943,0.04714443053822257,0.4583333333333333,0.06645833333333334,0.8083333333333333,0.03121652310195433,0.2185156617136803
log-sigma-2-0-mm-3D_glcm_Contrast,SUBTYPE02,SUBTYPE05,15,27,0.5937667777410943,-0.8317668781661914,0.7135802469135802,0.45185185185185184,0.9013580246913574,0.0001568306838994251,0.001568306838994251
log-sigma-2-0-mm-3D_glcm_Contrast,SUBTYPE03,SUBTYPE04,11,16,0.05944520837144997,0.04714443053822257,-0.06818181818181818,-0.5454545454545454,0.45454545454545453,0.7860794998355147,1.0
log-sigma-2-0-mm-3D_glcm_Contrast,SUBTYPE03,SUBTYPE05,11,27,0.05944520837144997,-0.8317668781661914,0.3333333333333333,-0.08434343434343435,0.7037037037037037,0.1147583626106776,0.573791813053388
log-sigma-2-0-mm-3D_glcm_Contrast,SUBTYPE04,SUBTYPE05,16,27,0.04714443053822257,-0.8317668781661914,0.5138888888888888,0.2037037037037037,0.7777777777777778,0.005496167209059836,0.04946550488153852
log-sigma-2-0-mm-3D_glcm_Correlation,SUBTYPE01,SUBTYPE02,10,15,0.4730455301880855,0.5563217438857968,-0.08,-0.5333333333333333,0.41333333333333333,0.7603013330253436,1.0
log-sigma-2-0-mm-3D_glcm_Correlation,SUBTYPE01,SUBTYPE03,10,11,0.4730455301880855,0.2933949738641879,0.07272727272727272,-0.43636363636363634,0.5818181818181818,0.8053241706182483,1.0
log-sigma-2-0-mm-3D_glcm_Correlation,SUBTYPE01,SUBTYPE04,10,16,0.4730455301880855,0.061853519166372696,0.3375,-0.17531249999999998,0.8,0.16251203737781206,0.8125601868890603
log-sigma-2-0-mm-3D_glcm_Correlation,SUBTYPE01,SUBTYPE05,10,27,0.4730455301880855,-0.33645410950155513,0.48148148148148145,0.08888888888888889,0.8148148148148148,0.027394261949761457,0.24654835754785312
log-sigma-2-0-mm-3D_glcm_Correlation,SUBTYPE02,SUBTYPE03,15,11,0.5563217438857968,0.2933949738641879,0.12727272727272726,-0.3333333333333333,0.5515151515151515,0.6037612321081914,1.0
log-sigma-2-0-mm-3D_glcm_Correlation,SUBTYPE02,SUBTYPE04,15,16,0.5563217438857968,0.061853519166372696,0.375,-0.075,0.7585416666666654,0.07857462988650504,0.47144777931903026
log-sigma-2-0-mm-3D_glcm_Correlation,SUBTYPE02,SUBTYPE05,15,27,0.5563217438857968,-0.33645410950155513,0.5506172839506173,0.2345679012345679,0.8074074074074075,0.0035711902249467567,0.03571190224946757
log-sigma-2-0-mm-3D_glcm_Correlation,SUBTYPE03,SUBTYPE04,11,16,0.2933949738641879,0.061853519166372696,0.29545454545454547,-0.17045454545454544,0.7613636363636364,0.20827149001130973,0.8330859600452389
log-sigma-2-0-mm-3D_glcm_Correlation,SUBTYPE03,SUBTYPE05,11,27,0.2933949738641879,-0.33645410950155513,0.43434343434343436,0.037037037037037035,0.7912457912457912,0.03940178382438564,0.3152142705950851
log-sigma-2-0-mm-3D_glcm_Correlation,SUBTYPE04,SUBTYPE05,16,27,0.061853519166372696,-0.33645410950155513,0.3472222222222222,0.013888888888888888,0.6481481481481481,0.06122280155432259,0.4285596108802581
log-sigma-2-0-mm-3D_glcm_Imc1,SUBTYPE01,SUBTYPE02,10,15,-0.3759426121968742,-0.0373363181700633,-0.26666666666666666,-0.68,0.21333333333333335,0.2794012405091344,1.0
log-sigma-2-0-mm-3D_glcm_Imc1,SUBTYPE01,SUBTYPE03,10,11,-0.3759426121968742,-0.17028716582165676,-0.01818181818181818,-0.5454545454545454,0.4909090909090909,0.9719131339533064,1.0
log-sigma-2-0-mm-3D_glcm_Imc1,SUBTYPE01,SUBTYPE04,10,16,-0.3759426121968742,0.04831267900310886,-0.325,-0.7628124999999999,0.1875,0.17895873315069954,1.0
log-sigma-2-0-mm-3D_glcm_Imc1,SUBTYPE01,SUBTYPE05,10,27,-0.3759426121968742,-0.18501360561828273,-0.26666666666666666,-0.6444444444444445,0.14814814814814814,0.22471932109355164,1.0
log-sigma-2-0-mm-3D_glcm_Imc1,SUBTYPE02,SUBTYPE03,15,11,-0.0373363181700633,-0.17028716582165676,0.21212121212121213,-0.28515151515151516,0.6609090909090893,0.3776152433844582,1.0
log-sigma-2-0-mm-3D_glcm_Imc1,SUBTYPE02,SUBTYPE04,15,16,-0.0373363181700633,0.04831267900310886,-0.05,-0.49166666666666664,0.39166666666666666,0.8278914966146259,1.0
log-sigma-2-0-mm-3D_glcm_Imc1,SUBTYPE02,SUBTYPE05,15,27,-0.0373363181700633,-0.18501360561828273,-0.027160493827160494,-0.37777777777777777,0.34333333333333266,0.8955776451359222,1.0
log-sigma-2-0-mm-3D_glcm_Imc1,SUBTYPE03,SUBTYPE04,11,16,-0.17028716582165676,0.04831267900310886,-0.26136363636363635,-0.6931818181818182,0.23863636363636365,0.266872579502037,1.0
log-sigma-2-0-mm-3D_glcm_Imc1,SUBTYPE03,SUBTYPE05,11,27,-0.17028716582165676,-0.18501360561828273,-0.16498316498316498,-0.5757575757575758,0.25252525252525254,0.43982587816570784,1.0
log-sigma-2-0-mm-3D_glcm_Imc1,SUBTYPE04,SUBTYPE05,16,27,0.04831267900310886,-0.18501360561828273,0.06481481481481481,-0.2916666666666667,0.41203703703703703,0.7344588714158227,1.0
log-sigma-2-0-mm-3D_glrlm_LongRunHighGrayLevelEmphasis,SUBTYPE01,SUBTYPE02,10,15,-0.10261353437058966,-0.5764347328722796,0.29333333333333333,-0.1203333333333333,0.7066666666666667,0.233023941435602,1.0
log-sigma-2-0-mm-3D_glrlm_LongRunHighGrayLevelEmphasis,SUBTYPE01,SUBTYPE03,10,11,-0.10261353437058966,-0.2931195976157662,0.32727272727272727,-0.18181818181818182,0.7636363636363637,0.2178322292372723,1.0
log-sigma-2-0-mm-3D_glrlm_LongRunHighGrayLevelEmphasis,SUBTYPE01,SUBTYPE04,10,16,-0.10261353437058966,0.20939832307559092,-0.3375,-0.7375,0.1253124999999983,0.16251203737781206,1.0
log-sigma-2-0-mm-3D_glrlm_LongRunHighGrayLevelEmphasis,SUBTYPE01,SUBTYPE05,10,27,-0.10261353437058966,-0.5721490680657538,0.2814814814814815,-0.08888888888888889,0.6444444444444445,0.19967679150643913,1.0
log-sigma-2-0-mm-3D_glrlm_LongRunHighGrayLevelEmphasis,SUBTYPE02,SUBTYPE03,15,11,-0.5764347328722796,-0.2931195976157662,0.006060606060606061,-0.47878787878787876,0.4666666666666667,1.0,1.0
log-sigma-2-0-mm-3D_glrlm_LongRunHighGrayLevelEmphasis,SUBTYPE02,SUBTYPE04,15,16,-0.5764347328722796,0.20939832307559092,-0.475,-0.8166666666666667,-0.08333333333333333,0.025525306162298835,0.20420244929839068
log-sigma-2-0-mm-3D_glrlm_LongRunHighGrayLevelEmphasis,SUBTYPE02,SUBTYPE05,15,27,-0.5764347328722796,-0.5721490680657538,-0.022222222222222223,-0.4123456790123457,0.33827160493827163,0.916375890085046,1.0
log-sigma-2-0-mm-3D_glrlm_LongRunHighGrayLevelEmphasis,SUBTYPE03,SUBTYPE04,11,16,-0.2931195976157662,0.20939832307559092,-0.5681818181818182,-0.8977272727272727,-0.18153409090909248,0.014580044334267411,0.13327138923005372
log-sigma-2-0-mm-3D_glrlm_LongRunHighGrayLevelEmphasis,SUBTYPE03,SUBTYPE05,11,27,-0.2931195976157662,-0.5721490680657538,0.010101010101010102,-0.3872053872053872,0.41414141414141414,0.9743229472521093,1.0
log-sigma-2-0-mm-3D_glrlm_LongRunHighGrayLevelEmphasis,SUBTYPE04,SUBTYPE05,16,27,0.20939832307559092,-0.5721490680657538,0.4583333333333333,0.1527777777777778,0.7407407407407407,0.013327138923005372,0.13327138923005372
log-sigma-2-0-mm-3D_glrlm_LongRunLowGrayLevelEmphasis,SUBTYPE01,SUBTYPE02,10,15,-0.4637904643444042,-0.6941688515084821,0.4,-0.05333333333333334,0.7866666666666666,0.10176309864972644,0.712341690548085
log-sigma-2-0-mm-3D_glrlm_LongRunLowGrayLevelEmphasis,SUBTYPE01,SUBTYPE03,10,11,-0.4637904643444042,-0.12159368162758305,-0.10909090909090909,-0.6,0.38181818181818183,0.6985353583033387,1.0
log-sigma-2-0-mm-3D_glrlm_LongRunLowGrayLevelEmphasis,SUBTYPE01,SUBTYPE04,10,16,-0.4637904643444042,-0.5146433210381214,0.25,-0.2375,0.6375,0.3040720339168689,0.9122161017506066
log-sigma-2-0-mm-3D_glrlm_LongRunLowGrayLevelEmphasis,SUBTYPE01,SUBTYPE05,10,27,-0.4637904643444042,0.2210738821377421,-0.4444444444444444,-0.7555555555555555,-0.11092592592592693,0.04186525720058373,0.33492205760466986
log-sigma-2-0-mm-3D_glrlm_LongRunLowGrayLevelEmphasis,SUBTYPE02,SUBTYPE03,15,11,-0.6941688515084821,-0.12159368162758305,-0.38181818181818183,-0.793939393939394,0.06666666666666667,0.10763868671349318,0.712341690548085
log-sigma-2-0-mm-3D_glrlm_LongRunLowGrayLevelEmphasis,SUBTYPE02,SUBTYPE04,15,16,-0.6941688515084821,-0.5146433210381214,-0.09166666666666666,-0.5166666666666667,0.35,0.6781060747462503,1.0
log-sigma-2-0-mm-3D_glrlm_LongRunLowGrayLevelEmphasis,SUBTYPE02,SUBTYPE05,15,27,-0.6941688515084821,0.2210738821377421,-0.6395061728395062,-0.8765432098765432,-0.3432098765432099,0.000708556566334771,0.00708556566334771
log-sigma-2-0-mm-3D_glrlm_LongRunLowGrayLevelEmphasis,SUBTYPE03,SUBTYPE04,11,16,-0.12159368162758305,-0.5146433210381214,0.32954545454545453,-0.14772727272727273,0.7386363636363636,0.15961376502653413,0.712341690548085
log-sigma-2-0-mm-3D_glrlm_LongRunLowGrayLevelEmphasis,SUBTYPE03,SUBTYPE05,11,27,-0.12159368162758305,0.2210738821377421,-0.3333333333333333,-0.6767676767676768,0.037205387205386284,0.1147583626106776,0.712341690548085
log-sigma-2-0-mm-3D_glrlm_LongRunLowGrayLevelEmphasis,SUBTYPE04,SUBTYPE05,16,27,-0.5146433210381214,0.2210738821377421,-0.6203703703703703,-0.8518518518518519,-0.3424768518518525,0.0007956210601658539,0.007160589541492685
log-sigma-2-0-mm-3D_glrlm_LowGrayLevelRunEmphasis,SUBTYPE01,SUBTYPE02,10,15,-0.37322700860367297,-0.2854131431302368,-0.04,-0.5066666666666667,0.4,0.8897069355331012,1.0
log-sigma-2-0-mm-3D_glrlm_LowGrayLevelRunEmphasis,SUBTYPE01,SUBTYPE03,10,11,-0.37322700860367297,-0.10232256816384222,-0.23636363636363636,-0.7095454545454545,0.2727272727272727,0.3787382518865303,1.0
log-sigma-2-0-mm-3D_glrlm_LowGrayLevelRunEmphasis,SUBTYPE01,SUBTYPE04,10,16,-0.37322700860367297,-0.5680720135133692,0.45,0.0125,0.8125,0.06134310142106449,0.36805860852638694
log-sigma-2-0-mm-3D_glrlm_LowGrayLevelRunEmphasis,SUBTYPE01,SUBTYPE05,10,27,-0.37322700860367297,0.27737787296138144,-0.45925925925925926,-0.7777777777777778,-0.0962962962962963,0.03544343048534936,0.2835474438827949
log-sigma-2-0-mm-3D_glrlm_LowGrayLevelRunEmphasis,SUBTYPE02,SUBTYPE03,15,11,-0.2854131431302368,-0.10232256816384222,-0.18787878787878787,-0.6245454545454545,0.28484848484848485,0.4362749288405292,1.0
log-sigma-2-0-mm-3D_glrlm_LowGrayLevelRunEmphasis,SUBTYPE02,SUBTYPE04,15,16,-0.2854131431302368,-0.5680720135133692,0.2916666666666667,-0.14187499999999997,0.6833333333333333,0.17265185293327878,0.8632592646663939
log-sigma-2-0-mm-3D_glrlm_LowGrayLevelRunEmphasis,SUBTYPE02,SUBTYPE05,15,27,-0.2854131431302368,0.27737787296138144,-0.3728395061728395,-0.6890123456790124,-0.017160493827161165,0.04898202741703734,0.3428741919192614
log-sigma-2-0-mm-3D_glrlm_LowGrayLevelRunEmphasis,SUBTYPE03,SUBTYPE04,11,16,-0.10232256816384222,-0.5680720135133692,0.5795454545454546,0.18181818181818182,0.875,0.012702888256326851,0.11432599430694165
log-sigma-2-0-mm-3D_glrlm_LowGrayLevelRunEmphasis,SUBTYPE03,SUBTYPE05,11,27,-0.10232256816384222,0.27737787296138144,-0.18518518518518517,-0.5824915824915825,0.1786195286195277,0.3848207735230651,1.0
