pathway,SUBTYPE01,SUBTYPE02,SUBTYPE03,SUBTYPE04,SUBTYPE05
REACTOME_CHROMOSOME_MAINTENANCE,-0.9049719454318971,-1.6558100049976618,-1.2433802539606666,1.080496950176696,0.6232108348235157
REACTOME_CITRIC_ACID_CYCLE_TCA_CYCLE,-1.596746895702879,-0.7257926356035733,-1.1742857059561396,-1.6470293263762446,2.5390549007982344
REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS,-0.9493244800395966,-1.6380114968555224,-1.062365437000432,1.603102380977608,-1.7497488034792181
REACTOME_CLASS_C_3_METABOTROPIC_GLUTAMATE_PHEROMONE_RECEPTORS,1.8287491127017794,-0.5308254013905094,-1.7545902278809498,-0.972326425562132,-1.5094195751728234
REACTOME_CLASS_I_PEROXISOMAL_MEMBRANE_PROTEIN_IMPORT,-0.5935017378093872,0.6555387812442295,-0.6162579712766443,-0.8592699936473479,1.8492646998109716
REACTOME_CLEC7A_DECTIN_1_SIGNALING,-1.6862867291129078,-1.4791737883717155,-1.4020900278735307,1.6355543870573617,1.4016794117147435
REACTOME_COLLAGEN_BIOSYNTHESIS_AND_MODIFYING_ENZYMES,-1.6702551052560322,-1.6552026778537108,-0.5471705223051077,-1.0472862303932315,1.2638718461923335
REACTOME_COLLAGEN_CHAIN_TRIMERIZATION,-1.6122962333692978,-1.263835095770996,-0.6079901431802673,-1.2328085920133482,1.0374059468879364
REACTOME_COLLAGEN_DEGRADATION,-1.8095292560895624,-1.803524007719963,0.8016236541290255,-0.8057486434084334,1.0753931647746233
REACTOME_COLLAGEN_FORMATION,-1.8725016654359534,-1.8415865379525873,0.6905832687380541,-0.7875814956032763,1.310451358120785
