feature,group_a,group_b,n_a,n_b,frequency_a,frequency_b,frequency_difference,odds_ratio,ci_low,ci_high,fisher_p,p_adjusted_holm
chr22p::loss,CORE01,CORE03,18,11,0.0,0.0,0.0,0.62162162,0.01151712,33.55121378,1.0,1.0
chr22p::loss,CORE01,CORE04,18,11,0.0,0.0,0.0,0.62162162,0.01151712,33.55121378,1.0,1.0
chr22p::loss,CORE01,CORE05,18,5,0.0,0.0,0.0,0.2972973,0.00526358,16.79194606,1.0,1.0
chr22p::loss,CORE02,CORE03,14,11,0.0,0.0,0.0,0.79310345,0.01458921,43.1149501,1.0,1.0
chr22p::loss,CORE02,CORE04,14,11,0.0,0.0,0.0,0.79310345,0.01458921,43.1149501,1.0,1.0
chr22p::loss,CORE02,CORE05,14,5,0.0,0.0,0.0,0.37931034,0.00666812,21.57673143,1.0,1.0
chr22p::loss,CORE03,CORE04,11,11,0.0,0.0,0.0,1.0,0.01823686,54.83401542,1.0,1.0
chr22p::loss,CORE03,CORE05,11,5,0.0,0.0,0.0,0.47826087,0.00833612,27.4388437,1.0,1.0
chr22p::loss,CORE04,CORE05,11,5,0.0,0.0,0.0,0.47826087,0.00833612,27.4388437,1.0,1.0
chr22p::gain,CORE01,CORE02,18,14,0.0,0.0,0.0,0.78378378,0.01464809,41.93836444,1.0,1.0
chr22p::gain,CORE01,CORE03,18,11,0.0,0.0,0.0,0.62162162,0.01151712,33.55121378,1.0,1.0
chr22p::gain,CORE01,CORE04,18,11,0.0,0.0,0.0,0.62162162,0.01151712,33.55121378,1.0,1.0
chr22p::gain,CORE01,CORE05,18,5,0.0,0.0,0.0,0.2972973,0.00526358,16.79194606,1.0,1.0
chr22p::gain,CORE02,CORE03,14,11,0.0,0.0,0.0,0.79310345,0.01458921,43.1149501,1.0,1.0
chr22p::gain,CORE02,CORE04,14,11,0.0,0.0,0.0,0.79310345,0.01458921,43.1149501,1.0,1.0
chr22p::gain,CORE02,CORE05,14,5,0.0,0.0,0.0,0.37931034,0.00666812,21.57673143,1.0,1.0
chr22p::gain,CORE03,CORE04,11,11,0.0,0.0,0.0,1.0,0.01823686,54.83401542,1.0,1.0
chr22p::gain,CORE03,CORE05,11,5,0.0,0.0,0.0,0.47826087,0.00833612,27.4388437,1.0,1.0
chr22p::gain,CORE04,CORE05,11,5,0.0,0.0,0.0,0.47826087,0.00833612,27.4388437,1.0,1.0
chr22q::loss,CORE01,CORE02,18,14,0.0,0.14285714285714285,-0.14285714285714285,0.13513514,0.00596678,3.06052857,0.18346774,1.0
chr22q::loss,CORE01,CORE03,18,11,0.0,0.0,0.0,0.62162162,0.01151712,33.55121378,1.0,1.0
chr22q::loss,CORE01,CORE04,18,11,0.0,0.09090909090909091,-0.09090909090909091,0.18918919,0.00705479,5.07350922,0.37931034,1.0
chr22q::loss,CORE01,CORE05,18,5,0.0,0.0,0.0,0.2972973,0.00526358,16.79194606,1.0,1.0
chr22q::loss,CORE02,CORE03,14,11,0.14285714285714285,0.0,0.14285714285714285,4.6,0.19904951,106.30520851,0.48666667,1.0
chr22q::loss,CORE02,CORE04,14,11,0.14285714285714285,0.09090909090909091,0.05194805194805194,1.4,0.15758866,12.43744325,1.0,1.0
chr22q::loss,CORE02,CORE05,14,5,0.14285714285714285,0.0,0.14285714285714285,2.2,0.08987835,53.85056722,1.0,1.0
chr22q::loss,CORE03,CORE04,11,11,0.0,0.09090909090909091,-0.09090909090909091,0.30434783,0.01113364,8.31961243,1.0,1.0
chr22q::loss,CORE03,CORE05,11,5,0.0,0.0,0.0,0.47826087,0.00833612,27.4388437,1.0,1.0
chr22q::loss,CORE04,CORE05,11,5,0.09090909090909091,0.0,0.09090909090909091,1.57142857,0.05442988,45.36823621,1.0,1.0
chr22q::gain,CORE01,CORE02,18,14,0.0,0.0,0.0,0.78378378,0.01464809,41.93836444,1.0,1.0
chr22q::gain,CORE01,CORE03,18,11,0.0,0.18181818181818182,-0.18181818181818182,0.1027027,0.00446494,2.36236897,0.13546798,1.0
chr22q::gain,CORE01,CORE04,18,11,0.0,0.0,0.0,0.62162162,0.01151712,33.55121378,1.0,1.0
chr22q::gain,CORE01,CORE05,18,5,0.0,0.0,0.0,0.2972973,0.00526358,16.79194606,1.0,1.0
chr22q::gain,CORE02,CORE03,14,11,0.0,0.18181818181818182,-0.18181818181818182,0.13103448,0.00564493,3.04167462,0.18333333,1.0
chr22q::gain,CORE02,CORE04,14,11,0.0,0.0,0.0,0.79310345,0.01458921,43.1149501,1.0,1.0
chr22q::gain,CORE02,CORE05,14,5,0.0,0.0,0.0,0.37931034,0.00666812,21.57673143,1.0,1.0
chr22q::gain,CORE03,CORE04,11,11,0.18181818181818182,0.0,0.18181818181818182,6.05263158,0.25790095,142.04813753,0.47619048,1.0
chr22q::gain,CORE03,CORE05,11,5,0.18181818181818182,0.0,0.18181818181818182,2.89473684,0.11648411,71.93686076,1.0,1.0
chr22q::gain,CORE04,CORE05,11,5,0.0,0.0,0.0,0.47826087,0.00833612,27.4388437,1.0,1.0
locus::VHL::loss,CORE01,CORE02,18,14,0.9444444444444444,0.7142857142857143,0.23015873015873012,5.0,0.67665236,36.94659412,0.14196329,1.0
locus::VHL::loss,CORE01,CORE03,18,11,0.9444444444444444,0.6363636363636364,0.30808080808080807,7.0,0.91358142,53.63506635,0.05390931,1.0
locus::VHL::loss,CORE01,CORE04,18,11,0.9444444444444444,0.7272727272727273,0.21717171717171713,4.80392157,0.59961579,38.48741589,0.13894152,1.0
locus::VHL::loss,CORE01,CORE05,18,5,0.9444444444444444,0.6,0.34444444444444444,8.33333333,0.81325182,85.39107164,0.10728402,1.0
locus::VHL::loss,CORE02,CORE03,14,11,0.7142857142857143,0.6363636363636364,0.07792207792207795,1.4,0.28042089,6.98949363,1.0,1.0
locus::VHL::loss,CORE02,CORE04,14,11,0.7142857142857143,0.7272727272727273,-0.012987012987012991,0.96078431,0.18194166,5.07364003,1.0,1.0
locus::VHL::loss,CORE02,CORE05,14,5,0.7142857142857143,0.6,0.11428571428571432,1.66666667,0.23403537,11.86905116,1.0,1.0
locus::VHL::loss,CORE03,CORE04,11,11,0.6363636363636364,0.7272727272727273,-0.09090909090909094,0.68627451,0.12443796,3.78479918,1.0,1.0
locus::VHL::loss,CORE03,CORE05,11,5,0.6363636363636364,0.6,0.036363636363636376,1.19047619,0.1611077,8.79680812,1.0,1.0
locus::VHL::loss,CORE04,CORE05,11,5,0.7272727272727273,0.6,0.12727272727272732,1.73469388,0.22433804,13.41352025,1.0,1.0
locus::VHL::gain,CORE01,CORE02,18,14,0.0,0.0,0.0,0.78378378,0.01464809,41.93836444,1.0,1.0
locus::VHL::gain,CORE01,CORE03,18,11,0.0,0.18181818181818182,-0.18181818181818182,0.1027027,0.00446494,2.36236897,0.13546798,1.0
locus::VHL::gain,CORE01,CORE04,18,11,0.0,0.0,0.0,0.62162162,0.01151712,33.55121378,1.0,1.0
locus::VHL::gain,CORE01,CORE05,18,5,0.0,0.2,-0.2,0.08108108,0.00280967,2.33982447,0.2173913,1.0
locus::VHL::gain,CORE02,CORE03,14,11,0.0,0.18181818181818182,-0.18181818181818182,0.13103448,0.00564493,3.04167462,0.18333333,1.0
locus::VHL::gain,CORE02,CORE04,14,11,0.0,0.0,0.0,0.79310345,0.01458921,43.1149501,1.0,1.0
locus::VHL::gain,CORE02,CORE05,14,5,0.0,0.2,-0.2,0.10344828,0.00355439,3.01079927,0.26315789,1.0
locus::VHL::gain,CORE03,CORE04,11,11,0.18181818181818182,0.0,0.18181818181818182,6.05263158,0.25790095,142.04813753,0.47619048,1.0
locus::VHL::gain,CORE03,CORE05,11,5,0.18181818181818182,0.2,-0.018181818181818188,0.78947368,0.07803144,7.98740443,1.0,1.0
locus::VHL::gain,CORE04,CORE05,11,5,0.0,0.2,-0.2,0.13043478,0.00443598,3.83528324,0.3125,1.0
locus::SETD2::loss,CORE01,CORE02,18,14,0.9444444444444444,0.8571428571428571,0.08730158730158732,2.33333333,0.27166654,20.04090905,0.56814516,1.0
locus::SETD2::loss,CORE01,CORE03,18,11,0.9444444444444444,0.6363636363636364,0.30808080808080807,7.0,0.91358142,53.63506635,0.05390931,1.0
locus::SETD2::loss,CORE01,CORE04,18,11,0.9444444444444444,0.7272727272727273,0.21717171717171713,4.80392157,0.59961579,38.48741589,0.13894152,1.0
locus::SETD2::loss,CORE01,CORE05,18,5,0.9444444444444444,0.6,0.34444444444444444,8.33333333,0.81325182,85.39107164,0.10728402,1.0
locus::SETD2::loss,CORE02,CORE03,14,11,0.8571428571428571,0.6363636363636364,0.22077922077922074,3.0,0.50007421,17.99732899,0.35,1.0
locus::SETD2::loss,CORE02,CORE04,14,11,0.8571428571428571,0.7272727272727273,0.1298701298701298,2.05882353,0.32627443,12.99137778,0.62318841,1.0
locus::SETD2::loss,CORE02,CORE05,14,5,0.8571428571428571,0.6,0.2571428571428571,3.57142857,0.43032609,29.64055017,0.27218782,1.0
locus::SETD2::loss,CORE03,CORE04,11,11,0.6363636363636364,0.7272727272727273,-0.09090909090909094,0.68627451,0.12443796,3.78479918,1.0,1.0
locus::SETD2::loss,CORE03,CORE05,11,5,0.6363636363636364,0.6,0.036363636363636376,1.19047619,0.1611077,8.79680812,1.0,1.0
locus::SETD2::loss,CORE04,CORE05,11,5,0.7272727272727273,0.6,0.12727272727272732,1.73469388,0.22433804,13.41352025,1.0,1.0
locus::SETD2::gain,CORE01,CORE02,18,14,0.0,0.0,0.0,0.78378378,0.01464809,41.93836444,1.0,1.0
locus::SETD2::gain,CORE01,CORE03,18,11,0.0,0.18181818181818182,-0.18181818181818182,0.1027027,0.00446494,2.36236897,0.13546798,1.0
locus::SETD2::gain,CORE01,CORE04,18,11,0.0,0.0,0.0,0.62162162,0.01151712,33.55121378,1.0,1.0
locus::SETD2::gain,CORE01,CORE05,18,5,0.0,0.0,0.0,0.2972973,0.00526358,16.79194606,1.0,1.0
locus::SETD2::gain,CORE02,CORE03,14,11,0.0,0.18181818181818182,-0.18181818181818182,0.13103448,0.00564493,3.04167462,0.18333333,1.0
locus::SETD2::gain,CORE02,CORE04,14,11,0.0,0.0,0.0,0.79310345,0.01458921,43.1149501,1.0,1.0
locus::SETD2::gain,CORE02,CORE05,14,5,0.0,0.0,0.0,0.37931034,0.00666812,21.57673143,1.0,1.0
locus::SETD2::gain,CORE03,CORE04,11,11,0.18181818181818182,0.0,0.18181818181818182,6.05263158,0.25790095,142.04813753,0.47619048,1.0
locus::SETD2::gain,CORE03,CORE05,11,5,0.18181818181818182,0.0,0.18181818181818182,2.89473684,0.11648411,71.93686076,1.0,1.0
locus::SETD2::gain,CORE04,CORE05,11,5,0.0,0.0,0.0,0.47826087,0.00833612,27.4388437,1.0,1.0
locus::PBRM1::loss,CORE01,CORE02,18,14,0.9444444444444444,0.7857142857142857,0.15873015873015872,3.55072464,0.45601834,27.64723321,0.29513348,1.0
locus::PBRM1::loss,CORE01,CORE03,18,11,0.9444444444444444,0.6363636363636364,0.30808080808080807,7.0,0.91358142,53.63506635,0.05390931,1.0
locus::PBRM1::loss,CORE01,CORE04,18,11,0.9444444444444444,0.7272727272727273,0.21717171717171713,4.80392157,0.59961579,38.48741589,0.13894152,1.0
locus::PBRM1::loss,CORE01,CORE05,18,5,0.9444444444444444,0.6,0.34444444444444444,8.33333333,0.81325182,85.39107164,0.10728402,1.0
locus::PBRM1::loss,CORE02,CORE03,14,11,0.7857142857142857,0.6363636363636364,0.14935064935064934,1.97142857,0.37015602,10.49970932,0.65640732,1.0
locus::PBRM1::loss,CORE02,CORE04,14,11,0.7857142857142857,0.7272727272727273,0.058441558441558406,1.35294118,0.24066826,7.60569675,1.0,1.0
locus::PBRM1::loss,CORE02,CORE05,14,5,0.7857142857142857,0.6,0.18571428571428572,2.34693878,0.31245528,17.62851192,0.56957344,1.0
locus::PBRM1::loss,CORE03,CORE04,11,11,0.6363636363636364,0.7272727272727273,-0.09090909090909094,0.68627451,0.12443796,3.78479918,1.0,1.0
locus::PBRM1::loss,CORE03,CORE05,11,5,0.6363636363636364,0.6,0.036363636363636376,1.19047619,0.1611077,8.79680812,1.0,1.0
locus::PBRM1::loss,CORE04,CORE05,11,5,0.7272727272727273,0.6,0.12727272727272732,1.73469388,0.22433804,13.41352025,1.0,1.0
locus::PBRM1::gain,CORE01,CORE02,18,14,0.0,0.0,0.0,0.78378378,0.01464809,41.93836444,1.0,1.0
locus::PBRM1::gain,CORE01,CORE03,18,11,0.0,0.18181818181818182,-0.18181818181818182,0.1027027,0.00446494,2.36236897,0.13546798,1.0
locus::PBRM1::gain,CORE01,CORE04,18,11,0.0,0.0,0.0,0.62162162,0.01151712,33.55121378,1.0,1.0
locus::PBRM1::gain,CORE01,CORE05,18,5,0.0,0.0,0.0,0.2972973,0.00526358,16.79194606,1.0,1.0
locus::PBRM1::gain,CORE02,CORE03,14,11,0.0,0.18181818181818182,-0.18181818181818182,0.13103448,0.00564493,3.04167462,0.18333333,1.0
locus::PBRM1::gain,CORE02,CORE04,14,11,0.0,0.0,0.0,0.79310345,0.01458921,43.1149501,1.0,1.0
locus::PBRM1::gain,CORE02,CORE05,14,5,0.0,0.0,0.0,0.37931034,0.00666812,21.57673143,1.0,1.0
locus::PBRM1::gain,CORE03,CORE04,11,11,0.18181818181818182,0.0,0.18181818181818182,6.05263158,0.25790095,142.04813753,0.47619048,1.0
locus::PBRM1::gain,CORE03,CORE05,11,5,0.18181818181818182,0.0,0.18181818181818182,2.89473684,0.11648411,71.93686076,1.0,1.0
locus::PBRM1::gain,CORE04,CORE05,11,5,0.0,0.0,0.0,0.47826087,0.00833612,27.4388437,1.0,1.0
locus::BAP1::loss,CORE01,CORE02,18,14,0.9444444444444444,0.7857142857142857,0.15873015873015872,3.55072464,0.45601834,27.64723321,0.29513348,1.0
locus::BAP1::loss,CORE01,CORE03,18,11,0.9444444444444444,0.6363636363636364,0.30808080808080807,7.0,0.91358142,53.63506635,0.05390931,1.0
locus::BAP1::loss,CORE01,CORE04,18,11,0.9444444444444444,0.7272727272727273,0.21717171717171713,4.80392157,0.59961579,38.48741589,0.13894152,1.0
locus::BAP1::loss,CORE01,CORE05,18,5,0.9444444444444444,0.6,0.34444444444444444,8.33333333,0.81325182,85.39107164,0.10728402,1.0
locus::BAP1::loss,CORE02,CORE03,14,11,0.7857142857142857,0.6363636363636364,0.14935064935064934,1.97142857,0.37015602,10.49970932,0.65640732,1.0
locus::BAP1::loss,CORE02,CORE04,14,11,0.7857142857142857,0.7272727272727273,0.058441558441558406,1.35294118,0.24066826,7.60569675,1.0,1.0
locus::BAP1::loss,CORE02,CORE05,14,5,0.7857142857142857,0.6,0.18571428571428572,2.34693878,0.31245528,17.62851192,0.56957344,1.0
locus::BAP1::loss,CORE03,CORE04,11,11,0.6363636363636364,0.7272727272727273,-0.09090909090909094,0.68627451,0.12443796,3.78479918,1.0,1.0
locus::BAP1::loss,CORE03,CORE05,11,5,0.6363636363636364,0.6,0.036363636363636376,1.19047619,0.1611077,8.79680812,1.0,1.0
locus::BAP1::loss,CORE04,CORE05,11,5,0.7272727272727273,0.6,0.12727272727272732,1.73469388,0.22433804,13.41352025,1.0,1.0
locus::BAP1::gain,CORE01,CORE02,18,14,0.0,0.0,0.0,0.78378378,0.01464809,41.93836444,1.0,1.0
locus::BAP1::gain,CORE01,CORE03,18,11,0.0,0.18181818181818182,-0.18181818181818182,0.1027027,0.00446494,2.36236897,0.13546798,1.0
locus::BAP1::gain,CORE01,CORE04,18,11,0.0,0.0,0.0,0.62162162,0.01151712,33.55121378,1.0,1.0
locus::BAP1::gain,CORE01,CORE05,18,5,0.0,0.0,0.0,0.2972973,0.00526358,16.79194606,1.0,1.0
locus::BAP1::gain,CORE02,CORE03,14,11,0.0,0.18181818181818182,-0.18181818181818182,0.13103448,0.00564493,3.04167462,0.18333333,1.0
locus::BAP1::gain,CORE02,CORE04,14,11,0.0,0.0,0.0,0.79310345,0.01458921,43.1149501,1.0,1.0
locus::BAP1::gain,CORE02,CORE05,14,5,0.0,0.0,0.0,0.37931034,0.00666812,21.57673143,1.0,1.0
locus::BAP1::gain,CORE03,CORE04,11,11,0.18181818181818182,0.0,0.18181818181818182,6.05263158,0.25790095,142.04813753,0.47619048,1.0
locus::BAP1::gain,CORE03,CORE05,11,5,0.18181818181818182,0.0,0.18181818181818182,2.89473684,0.11648411,71.93686076,1.0,1.0
locus::BAP1::gain,CORE04,CORE05,11,5,0.0,0.0,0.0,0.47826087,0.00833612,27.4388437,1.0,1.0
locus::JAK2::loss,CORE01,CORE02,18,14,0.0,0.2857142857142857,-0.2857142857142857,0.06306306,0.00308265,1.29010738,0.02783648,0.2783648
locus::JAK2::loss,CORE01,CORE03,18,11,0.0,0.18181818181818182,-0.18181818181818182,0.1027027,0.00446494,2.36236897,0.13546798,1.0
locus::JAK2::loss,CORE01,CORE04,18,11,0.0,0.45454545454545453,-0.45454545454545453,0.03194103,0.00154339,0.66103011,0.00389036,1.0
locus::JAK2::loss,CORE01,CORE05,18,5,0.0,0.0,0.0,0.2972973,0.00526358,16.79194606,1.0,1.0
locus::JAK2::loss,CORE02,CORE03,14,11,0.2857142857142857,0.18181818181818182,0.10389610389610388,1.62857143,0.27524401,9.63597677,0.66086957,1.0
locus::JAK2::loss,CORE02,CORE04,14,11,0.2857142857142857,0.45454545454545453,-0.16883116883116883,0.50649351,0.10390899,2.46884969,0.43408265,1.0
locus::JAK2::loss,CORE02,CORE05,14,5,0.2857142857142857,0.0,0.2857142857142857,4.71428571,0.21267556,104.49950101,0.53044376,1.0
locus::JAK2::loss,CORE03,CORE04,11,11,0.18181818181818182,0.45454545454545453,-0.2727272727272727,0.31100478,0.05154458,1.87651091,0.36145511,1.0
locus::JAK2::loss,CORE03,CORE05,11,5,0.18181818181818182,0.0,0.18181818181818182,2.89473684,0.11648411,71.93686076,1.0,1.0
locus::JAK2::loss,CORE04,CORE05,11,5,0.45454545454545453,0.0,0.45454545454545453,9.30769231,0.41519466,208.65667418,0.11858974,1.0
locus::JAK2::gain,CORE01,CORE02,18,14,0.1111111111111111,0.07142857142857142,0.03968253968253968,1.36363636,0.15911596,11.6864714,1.0,1.0
locus::JAK2::gain,CORE01,CORE03,18,11,0.1111111111111111,0.09090909090909091,0.020202020202020193,1.06060606,0.12144706,9.26235043,1.0,1.0
locus::JAK2::gain,CORE01,CORE04,18,11,0.1111111111111111,0.0,0.1111111111111111,3.48484848,0.152598,79.582751,0.51231527,1.0
locus::JAK2::gain,CORE01,CORE05,18,5,0.1111111111111111,0.0,0.1111111111111111,1.66666667,0.06888897,40.32253608,1.0,1.0
locus::JAK2::gain,CORE02,CORE03,14,11,0.07142857142857142,0.09090909090909091,-0.019480519480519487,0.77777778,0.07037408,8.59603826,1.0,1.0
locus::JAK2::gain,CORE02,CORE04,14,11,0.07142857142857142,0.0,0.07142857142857142,2.55555556,0.09464531,69.0035712,1.0,1.0
locus::JAK2::gain,CORE02,CORE05,14,5,0.07142857142857142,0.0,0.07142857142857142,1.22222222,0.04285016,34.8616506,1.0,1.0
locus::JAK2::gain,CORE03,CORE04,11,11,0.09090909090909091,0.0,0.09090909090909091,3.28571429,0.12019791,89.81785668,1.0,1.0
locus::JAK2::gain,CORE03,CORE05,11,5,0.09090909090909091,0.0,0.09090909090909091,1.57142857,0.05442988,45.36823621,1.0,1.0
locus::JAK2::gain,CORE04,CORE05,11,5,0.0,0.0,0.0,0.47826087,0.00833612,27.4388437,1.0,1.0
locus::CDKN2A::loss,CORE01,CORE02,18,14,0.0,0.35714285714285715,-0.35714285714285715,0.04668305,0.00232665,0.93667076,0.0099416,0.099416
locus::CDKN2A::loss,CORE01,CORE03,18,11,0.0,0.18181818181818182,-0.18181818181818182,0.1027027,0.00446494,2.36236897,0.13546798,1.0
locus::CDKN2A::loss,CORE01,CORE04,18,11,0.0,0.45454545454545453,-0.45454545454545453,0.03194103,0.00154339,0.66103011,0.00389036,1.0
locus::CDKN2A::loss,CORE01,CORE05,18,5,0.0,0.2,-0.2,0.08108108,0.00280967,2.33982447,0.2173913,1.0
locus::CDKN2A::loss,CORE02,CORE03,14,11,0.35714285714285715,0.18181818181818182,0.17532467532467533,2.2,0.3843461,12.59281687,0.40652174,1.0
locus::CDKN2A::loss,CORE02,CORE04,14,11,0.35714285714285715,0.45454545454545453,-0.09740259740259738,0.68421053,0.14569955,3.2130782,0.69682999,1.0
locus::CDKN2A::loss,CORE02,CORE05,14,5,0.35714285714285715,0.2,0.15714285714285714,1.73684211,0.20733949,14.54918442,1.0,1.0
locus::CDKN2A::loss,CORE03,CORE04,11,11,0.18181818181818182,0.45454545454545453,-0.2727272727272727,0.31100478,0.05154458,1.87651091,0.36145511,1.0
locus::CDKN2A::loss,CORE03,CORE05,11,5,0.18181818181818182,0.2,-0.018181818181818188,0.78947368,0.07803144,7.98740443,1.0,1.0
locus::CDKN2A::loss,CORE04,CORE05,11,5,0.45454545454545453,0.2,0.2545454545454545,2.53846154,0.29014669,22.20872103,0.58791209,1.0
