group_id,feature,n_group,n_rest,median_group,median_rest,cliffs_delta,cliffs_delta_ci_low,cliffs_delta_ci_high,p_value,analysis_role
STATE_A,log-sigma-3-0-mm-3D_glrlm_LongRunHighGrayLevelEmphasis,17,52,-0.60998361,-0.0146926,-0.54298643,-0.77149321,-0.2760181,0.0008524,descriptive_secondary
STATE_A,log-sigma-3-0-mm-3D_glrlm_RunEntropy,17,52,-0.13999515,0.23303675,-0.31900452,-0.63806561,0.02946833,0.05039995,descriptive_secondary
STATE_A,log-sigma-3-0-mm-3D_glrlm_ShortRunLowGrayLevelEmphasis,17,52,0.24690294,-0.19565441,0.28733032,-0.04072398,0.59734163,0.0781378,descriptive_secondary
STATE_A,log-sigma-3-0-mm-3D_glszm_LargeAreaHighGrayLevelEmphasis,17,52,-0.33000961,-0.00728357,-0.45475113,-0.69683258,-0.16736425,0.00523683,descriptive_secondary
STATE_A,log-sigma-3-0-mm-3D_glszm_SizeZoneNonUniformityNormalized,17,52,0.36903874,0.00908546,0.2760181,-0.07692308,0.60865385,0.09065237,descriptive_secondary
STATE_A,log-sigma-3-0-mm-3D_glszm_ZoneEntropy,17,52,-0.30043211,0.07458227,-0.35294118,-0.63800905,-0.03161765,0.03035412,descriptive_secondary
STATE_A,log-sigma-3-0-mm-3D_glszm_ZonePercentage,17,52,-0.11552518,-0.03270283,0.15158371,-0.17652715,0.47737557,0.35441703,descriptive_secondary
STATE_A,log-sigma-3-0-mm-3D_ngtdm_Contrast,17,52,-0.0474965,-0.21485202,0.25791855,-0.04977376,0.54751131,0.11397839,descriptive_secondary
STATE_A,log-sigma-3-0-mm-3D_ngtdm_Strength,17,52,0.15829741,-0.18040434,0.33936652,0.01131222,0.62669683,0.03735301,descriptive_secondary
STATE_A,wavelet-LLH_firstorder_10Percentile,17,52,-0.25657967,0.15634758,-0.28733032,-0.59728507,0.0678733,0.0781378,descriptive_secondary
STATE_A,wavelet-LLH_firstorder_Energy,17,52,-0.215778,0.00843286,-0.18778281,-0.52041855,0.1561086,0.25061119,descriptive_secondary
STATE_A,wavelet-LLH_firstorder_Kurtosis,17,52,-0.09324138,-0.00675598,-0.13348416,-0.45028281,0.17432127,0.41527239,descriptive_secondary
STATE_A,wavelet-LLH_firstorder_Maximum,17,52,0.0996354,-0.13881654,0.24208145,-0.08371041,0.55656109,0.1380527,descriptive_secondary
STATE_A,wavelet-LLH_firstorder_Mean,17,52,-0.1686682,0.13114266,-0.08823529,-0.44575792,0.2783371,0.59186351,descriptive_secondary
STATE_A,wavelet-LLH_firstorder_Median,17,52,0.41464194,0.00894958,0.0,-0.35978507,0.36883484,1.0,descriptive_secondary
STATE_A,wavelet-LLH_firstorder_Skewness,17,52,-0.09063159,0.02981643,-0.18099548,-0.47285068,0.12443439,0.26825538,descriptive_secondary
STATE_A,wavelet-LLH_firstorder_Variance,17,52,0.01195833,-0.04600735,0.12443439,-0.20588235,0.45927602,0.44788371,descriptive_secondary
STATE_A,wavelet-LLH_glcm_Autocorrelation,17,52,0.21437139,-0.10316045,0.19457014,-0.12901584,0.50226244,0.23379374,descriptive_secondary
